date,area_name,cases_7d,pred
2021-06-19,North West,2566.428571428572,201.4659457759287
2021-06-20,North West,2631.8571428571427,218.34000909099206
2021-06-21,North West,2752.8571428571427,162.2676807275302
2021-06-22,North West,2859.285714285714,160.83720519494688
2021-06-23,North West,2983.0,157.48712271123227
2021-06-24,North West,3119.0,155.90203222826904
2021-06-25,North West,3254.1428571428573,152.4252508376655
2021-06-26,North West,3390.5714285714284,197.66993571919969
2021-06-27,North West,3525.0,209.02906224423043
2021-06-28,North West,3781.428571428572,155.889537556225
2021-06-29,North West,3975.857142857143,151.43361894781086
2021-06-30,North West,4162.428571428572,150.4192592459771
2021-07-01,North West,4324.0,149.38001506691145
2021-07-02,North West,4457.142857142857,146.36953907938172
2021-07-03,North West,4550.714285714285,186.59435165669714
2021-07-04,North West,4628.571428571428,196.90082285159528
2021-07-05,North West,4604.571428571428,149.87874992756605
2021-07-06,North West,4671.285714285715,147.40037892249256
2021-07-07,North West,4799.285714285715,145.17347703242794
2021-07-08,North West,4828.714285714285,141.75507214855233
2021-07-09,North West,4899.285714285715,140.95875196042394
2021-07-10,North West,4952.285714285715,182.1282068443995
2021-07-11,North West,5006.714285714285,198.37602743925717
2021-07-12,North West,5143.428571428572,134.1614347133967
2021-07-13,North West,5312.571428571428,139.6291908296225
2021-07-14,North West,5535.0,137.50666135603865
2021-07-15,North West,5959.142857142857,135.265157200718
2021-07-16,North West,6305.0,131.70779001570722
2021-07-17,North West,6442.285714285715,170.94818668383218
2021-07-18,North West,6492.285714285715,182.6484007531526
2021-07-19,North West,6506.285714285715,124.63329144325836
2021-07-20,North West,6307.571428571428,120.05459112608203
2021-07-21,North West,5870.571428571428,115.13283212550708
2021-07-22,North West,5273.571428571428,110.97127749505437
2021-07-23,North West,4721.714285714285,106.17693500626206
2021-07-24,North West,4425.142857142857,153.12761688712249
2021-07-25,North West,4167.285714285715,166.28804264941897
2021-07-26,North West,3788.285714285714,105.22868906687114
2021-07-27,North West,3523.8571428571427,102.16416497259674
2021-07-28,North West,3394.714285714286,98.40406118699525
2021-07-29,North West,3313.0,96.19551590227273
2021-07-30,North West,3220.5714285714284,92.58498367973192
2021-07-31,North West,3131.1428571428573,136.24197947940067
2021-08-01,North West,3075.8571428571427,147.09324841815757
2021-08-02,North West,3064.714285714286,91.73761483274333
2021-08-03,North West,3070.428571428572,89.70335956353536
2021-08-04,North West,3082.714285714286,87.08807055287699
2021-08-05,North West,3120.5714285714284,84.30708192187544
2021-08-06,North West,3162.5714285714284,80.9420023530886
2021-08-07,North West,3191.5714285714284,117.09032528970204
2021-08-08,North West,3212.285714285714,125.81757611974038
2021-08-09,North West,3229.714285714286,81.69606513934605
2021-08-10,North West,3265.0,79.35653292950155
2021-08-11,North West,3287.1428571428573,76.21823776666433
2021-08-12,North West,3263.5714285714284,74.76594665189262
2021-08-13,North West,3262.285714285714,72.47700468784056
2021-08-14,North West,3286.8571428571427,104.92375958759169
2021-08-15,North West,3312.0,112.07336916663367
2021-08-16,North West,3328.0,71.3014967351511
2021-08-17,North West,3298.714285714286,69.1781460217594
2021-08-18,North West,3277.714285714286,68.84987958277426
2021-08-19,North West,3295.0,66.80981641904603
2021-08-20,North West,3310.5714285714284,64.41506211621865
2021-08-21,North West,3328.714285714286,91.6466269341432
2021-08-22,North West,3346.5714285714284,101.41569160641296
2021-08-23,North West,3358.428571428572,64.39141541568804
2021-08-24,North West,3389.8571428571427,62.27460900335948
2021-08-25,North West,3412.5714285714284,60.42648202010407
2021-08-26,North West,3432.5714285714284,58.457718407692234
2021-08-27,North West,3431.5714285714284,55.42152545786873
2021-08-28,North West,3409.285714285714,81.9695057040611
2021-08-29,North West,3367.285714285714,89.21175885982797
2021-08-30,North West,3298.5714285714284,26.44613330380273
2021-08-31,North West,3422.428571428572,52.724462043528135
2021-09-01,North West,3528.5714285714284,54.61885227859703
2021-09-02,North West,3642.571428571429,55.10847867230974
2021-09-03,North West,3761.428571428572,55.025599044629594
2021-09-04,North West,3850.714285714286,73.3165638517412
2021-09-05,North West,3958.142857142857,79.76689031487501
2021-09-06,North West,4169.428571428572,57.43491187118377
2021-09-07,North West,4111.714285714285,56.75126826152064
2021-09-08,North West,4046.714285714286,55.94921677781805
2021-09-09,North West,3937.0,55.580450224620265
2021-09-10,North West,3822.428571428572,55.19421333674183
2021-09-11,North West,3727.142857142857,71.62919254171115
2021-09-12,North West,3644.571428571429,76.03054299781267
2021-09-13,North West,3514.8571428571427,56.00989071123611
2021-09-14,North West,3436.0,54.99331436329248
2021-09-15,North West,3366.5714285714284,54.3652655983138
2021-09-16,North West,3342.714285714286,53.15397467146273
2021-09-17,North West,3353.285714285714,51.8543031814598
2021-09-18,North West,3419.285714285714,67.25597626369141
2021-09-19,North West,3534.428571428572,71.72051496292046
2021-09-20,North West,3653.285714285714,53.2283620734504
2021-09-21,North West,3756.285714285714,52.80877534645912
2021-09-22,North West,3827.0,53.5210144093951
2021-09-23,North West,3868.857142857143,52.58349066260237
2021-09-24,North West,3908.428571428572,51.48697808033299
2021-09-25,North West,3902.857142857143,65.83927865133725
2021-09-26,North West,3893.428571428572,69.52193553432826
2021-09-27,North West,3904.714285714286,52.51249693115559
2021-09-28,North West,3861.714285714286,51.14264998112502
2021-09-29,North West,3859.571428571429,50.26240885995833
2021-09-30,North West,3851.857142857143,49.542184455135285
2021-10-01,North West,3851.428571428572,48.84891821237055
2021-10-02,North West,3875.0,60.88182113022578
2021-10-03,North West,3912.571428571429,65.90739467571542
2021-10-04,North West,4007.714285714286,49.65014503775522
2021-10-05,North West,4124.0,48.14926789583814
2021-10-06,North West,4258.142857142857,48.86747972527315
2021-10-07,North West,4400.142857142857,48.34975812158631
2021-10-08,North West,4504.428571428572,47.65303722320692
2021-10-09,North West,4619.285714285715,60.238610571763
2021-10-10,North West,4696.714285714285,64.03316087447352
2021-10-11,North West,4777.428571428572,48.88794348288084
2021-10-12,North West,4883.857142857143,48.1756356131649
2021-10-13,North West,4920.428571428572,47.597381339228654
2021-10-14,North West,4969.0,47.51586053086161
2021-10-15,North West,4969.285714285715,46.82888822525326
2021-10-16,North West,4936.571428571428,58.20044974105823
2021-10-17,North West,4966.142857142857,61.252633306688445
2021-10-18,North West,4955.714285714285,46.959374738091626
2021-10-19,North West,4919.285714285715,46.015934501004395
2021-10-20,North West,4927.857142857143,45.585113544135055
2021-10-21,North West,4859.142857142857,45.39148357400629
2021-10-22,North West,4836.857142857143,43.385991310962616
2021-10-23,North West,4795.428571428572,55.69310154764077
2021-10-24,North West,4666.571428571428,58.12228616998193
2021-10-25,North West,4500.0,38.10656023770001
2021-10-26,North West,4339.0,36.99878109298565
2021-10-27,North West,4228.142857142857,35.63950598675371
2021-10-28,North West,4190.142857142857,34.43415086395006
2021-10-29,North West,4209.571428571428,33.38264902452254
2021-10-30,North West,4213.428571428572,47.480815960874956
2021-10-31,North West,4238.142857142857,50.54935858277289
2021-11-01,North West,4224.142857142857,38.47708237117128
2021-11-02,North West,4204.142857142857,39.34645233124569
2021-11-03,North West,4103.571428571428,38.81498383332659
2021-11-04,North West,3960.571428571429,38.56463863630388
2021-11-05,North West,3797.714285714286,37.75270200249328
2021-11-06,North West,3707.142857142857,46.206820379920636
2021-11-07,North West,3621.714285714286,48.96902901776539
2021-11-08,North West,3596.285714285714,38.83916390825764
2021-11-09,North West,3629.714285714286,38.49999509322081
2021-11-10,North West,3667.0,38.18128762436755
2021-11-11,North West,3758.0,37.88428747896636
2021-11-12,North West,3838.285714285714,36.976285162721275
2021-11-13,North West,3877.428571428572,45.88529169386266
2021-11-14,North West,3897.285714285714,48.18202838263845
2021-11-15,North West,3956.857142857143,38.102078018331646
2021-11-16,North West,4001.285714285714,37.78181110508477
2021-11-17,North West,4064.571428571429,37.4285511087059
2021-11-18,North West,4124.428571428572,37.09116888259798
2021-11-19,North West,4137.857142857143,36.305023934238235
2021-11-20,North West,4168.142857142857,44.5203400471204
2021-11-21,North West,4189.571428571428,47.01612752931857
2021-11-22,North West,4142.142857142857,36.987058287062915
2021-11-23,North West,4139.142857142857,36.592940396162575
2021-11-24,North West,4098.428571428572,36.36814068140902
2021-11-25,North West,4045.857142857143,36.12348268502406
2021-11-26,North West,4029.714285714286,34.54776429962689
2021-11-27,North West,3971.142857142857,42.47056684934037
2021-11-28,North West,3986.857142857143,44.8060235948176
2021-11-29,North West,4024.285714285714,34.69496861456693
2021-11-30,North West,4107.571428571428,35.256578759049695
2021-12-01,North West,4233.428571428572,34.84109784074296
2021-12-02,North West,4318.0,34.82857551074817
2021-12-03,North West,4402.428571428572,33.751144508133585
2021-12-04,North West,4454.857142857143,40.86996753166514
2021-12-05,North West,4484.285714285715,44.15541739159324
2021-12-06,North West,4634.0,34.10824899886052
2021-12-07,North West,4644.571428571428,34.32019190153558
2021-12-08,North West,4694.428571428572,34.27019849973145
2021-12-09,North West,4768.285714285715,34.55038747653625
2021-12-10,North West,4818.428571428572,33.628065128252544
2021-12-11,North West,4967.714285714285,41.548046448331654
2021-12-12,North West,5075.428571428572,44.36643292294263
2021-12-13,North West,5307.285714285715,33.918426870520115
2021-12-14,North West,5814.714285714285,33.72602303119058
2021-12-15,North West,6495.0,33.37572438927055
2021-12-16,North West,7181.571428571428,33.04027686636818
2021-12-17,North West,7797.0,31.795101859977358
2021-12-18,North West,8394.857142857143,41.19658206653779
2021-12-19,North West,9056.42857142857,45.17912236763748
2021-12-20,North West,10161.857142857143,28.70005957688342
2021-12-21,North West,11502.42857142857,27.445832709522406
2021-12-22,North West,13088.42857142857,25.059226117982025
2021-12-23,North West,14661.714285714286,21.916580571956953
2021-12-24,North West,16092.0,15.562780636980767
2021-12-25,North West,16239.285714285714,13.585079980900176
2021-12-26,North West,17191.285714285714,22.360224757335786
2021-12-27,North West,18839.285714285717,7.427719910113228
2021-12-28,North West,20534.285714285717,7.345256649835814
2021-12-29,North West,23034.14285714286,9.650413683920926
2021-12-30,North West,24849.285714285717,9.171737491804988
2021-12-31,North West,26004.571428571428,8.382357687669458
2022-01-01,North West,27116.42857142857,10.654515500356936
2022-01-02,North West,28639.42857142857,17.00645247698466
2022-01-03,North West,29587.42857142857,5.275141803829958
2022-01-04,North West,31039.571428571428,11.39420946564085
2022-01-05,North West,30014.14285714286,11.830896414792212
2022-01-06,North West,28626.42857142857,11.797575195779297
2022-01-07,North West,27073.14285714286,11.843339168540565
2022-01-08,North West,26350.285714285717,14.558277840290136
2022-01-09,North West,24323.0,15.700100697838101
2022-01-10,North West,21997.42857142857,12.240788987285264
2022-01-11,North West,18280.714285714286,11.995713580650689
2022-01-12,North West,15520.42857142857,11.907589086544071
2022-01-13,North West,13705.857142857143,11.799133204384866
2022-01-14,North West,12766.285714285714,11.785791432359883
2022-01-15,North West,12205.42857142857,14.304757422672322
2022-01-16,North West,11967.714285714286,15.215392761858801
2022-01-17,North West,11519.285714285714,11.947827665609642
2022-01-18,North West,11251.57142857143,11.689021409856371
2022-01-19,North West,11119.857142857143,11.675599832805522
2022-01-20,North West,10883.57142857143,11.581261860846949
2022-01-21,North West,10725.714285714286,11.495570631485906
2022-01-22,North West,10577.285714285714,13.979415839523732
2022-01-23,North West,10375.857142857143,14.804785337966573
2022-01-24,North West,9985.285714285714,11.735059746465039
2022-01-25,North West,9640.42857142857,11.50222311197608
2022-01-26,North West,9318.285714285714,11.441811498677692
2022-01-27,North West,9105.57142857143,11.45706673981
2022-01-28,North West,8880.285714285714,11.378911877856016
2022-01-29,North West,8666.714285714286,13.666302467894022
2022-01-30,North West,8372.42857142857,14.671566695656002
2022-01-31,North West,7949.285714285715,11.63274151831868
2022-02-01,North West,7571.714285714285,11.550006015416912
2022-02-02,North West,7239.857142857143,11.505140902652307
2022-02-03,North West,6914.571428571428,11.517525577315775
2022-02-04,North West,6606.571428571428,11.402935132358984
2022-02-05,North West,6325.571428571428,13.49771034061439
2022-02-06,North West,5946.571428571428,14.37275521694718
2022-02-07,North West,5563.857142857143,11.607685353756905
2022-02-08,North West,5246.857142857143,11.42651918934047
2022-02-09,North West,4906.142857142857,11.334592685847019
2022-02-10,North West,4600.857142857143,11.325639908738564
2022-02-11,North West,4367.285714285715,11.17400144462568
2022-02-12,North West,4180.571428571428,13.307480951779405
2022-02-13,North West,3948.142857142857,14.248931300875508
2022-02-14,North West,3679.571428571429,10.414587349801494
2022-02-15,North West,3480.428571428572,10.254211323682663
2022-02-16,North West,3338.5714285714284,10.087214916506083
2022-02-17,North West,3220.1428571428573,9.94278133073637
2022-02-18,North West,3127.285714285714,9.283399326244039
2022-02-19,North West,3078.428571428572,12.205721420331875
2022-02-20,North West,3026.285714285714,12.852241148457903
2022-02-21,North West,2892.1428571428573,9.468234588257022
2022-02-22,North West,2737.428571428572,9.58969764228513
2022-02-23,North West,2595.5714285714284,9.417940742166287
2022-02-24,North West,2472.5714285714284,9.34756498862316
2022-02-25,North West,2389.5714285714284,9.153821816323783
2022-02-26,North West,2306.1428571428573,11.774763520684001
2022-02-27,North West,2251.8571428571427,12.571480360862834
2022-02-28,North West,2268.285714285714,9.901737925638752
2022-03-01,North West,2344.1428571428573,10.0347082037518
2022-03-02,North West,2468.1428571428573,9.907419594824866
2022-03-03,North West,2629.0,9.898825751486655
2022-03-04,North West,2816.1428571428573,9.79204433386045
2022-03-05,North West,2981.714285714286,11.781706641166982
2022-03-06,North West,3184.428571428572,12.59815932821857
2022-03-07,North West,3517.285714285714,10.04209436142728
2022-03-08,North West,3854.0,9.975402243319998
2022-03-09,North West,4200.857142857143,9.951350633455405
2022-03-10,North West,4571.142857142857,9.921983048181213
2022-03-11,North West,4912.0,9.695979233480326
2022-03-12,North West,5246.285714285715,11.631302050142812
2022-03-13,North West,5649.285714285715,12.282808592340114
2022-03-14,North West,6103.714285714285,9.99198065771846
2022-03-15,North West,6478.857142857143,9.899541602875184
2022-03-16,North West,6787.714285714285,9.751650392257375
2022-03-17,North West,6999.571428571428,9.720052985281443
2022-03-18,North West,7178.857142857143,9.456679414979472
2022-03-19,North West,7304.857142857143,11.306478272366645
2022-03-20,North West,7460.857142857143,11.944354578630499
2022-03-21,North West,7759.428571428572,9.737440399468506
2022-03-22,North West,7924.142857142857,9.687992035988321
2022-03-23,North West,8017.428571428572,9.578027617944922
2022-03-24,North West,8108.0,9.5734475293596
2022-03-25,North West,8133.285714285715,9.239088773157775
2022-03-26,North West,8103.857142857143,11.035081254609231
2022-03-27,North West,7997.714285714285,12.001530369094727
2022-03-28,North West,7806.428571428572,9.520303279960292
2022-03-29,North West,7659.142857142857,9.530436419746346
2022-03-30,North West,7517.428571428572,9.422233128594828
2022-03-31,North West,7120.285714285715,9.469805150639441
2020-09-01,South East,118.85714285714286,2258.976089905551
2020-09-02,South East,131.28571428571428,2342.879836982163
2020-09-03,South East,145.57142857142858,2372.249423181475
2020-09-04,South East,162.42857142857142,2528.285256970036
2020-09-05,South East,170.14285714285714,4299.75616236253
2020-09-06,South East,181.28571428571428,5016.236882287938
2020-09-07,South East,193.42857142857144,3056.14370318397
2020-09-08,South East,203.28571428571428,3103.650022862007
2020-09-09,South East,198.0,3280.5035874467853
2020-09-10,South East,196.0,3300.2272313364124
2020-09-11,South East,186.0,3485.017740888493
2020-09-12,South East,183.0,5832.655876141006
2020-09-13,South East,166.0,6683.065832581738
2020-09-14,South East,158.14285714285714,4567.917404192032
2020-09-15,South East,149.57142857142858,4707.193101412655
2020-09-16,South East,146.42857142857142,4833.068960642955
2020-09-17,South East,139.14285714285714,4908.645117882178
2020-09-18,South East,144.14285714285714,5223.403660760687
2020-09-19,South East,149.14285714285714,8264.69128660222
2020-09-20,South East,165.28571428571428,9501.71343774243
2020-09-21,South East,176.0,6410.494760576941
2020-09-22,South East,194.42857142857144,6659.277382361486
2020-09-23,South East,210.14285714285717,6946.321708974381
2020-09-24,South East,228.42857142857144,7074.2114434017185
2020-09-25,South East,245.57142857142856,7550.325808657166
2020-09-26,South East,251.7142857142857,11879.159204908403
2020-09-27,South East,265.1428571428572,13363.629737702957
2020-09-28,South East,286.2857142857143,9640.892695718752
2020-09-29,South East,298.2857142857143,9899.339145916174
2020-09-30,South East,331.7142857142857,10196.141660586542
2020-10-01,South East,364.7142857142857,10870.664825848029
2020-10-02,South East,410.57142857142856,11170.40892202514
2020-10-03,South East,457.4285714285714,16715.894503405
2020-10-04,South East,499.4285714285714,18379.67497117512
2020-10-05,South East,552.8571428571429,13778.907934667352
2020-10-06,South East,601.0,14170.540214587496
2020-10-07,South East,661.0,15051.68756743226
2020-10-08,South East,725.7142857142857,15257.271005425986
2020-10-09,South East,746.1428571428571,16294.746836744347
2020-10-10,South East,749.4285714285714,24924.230598596812
2020-10-11,South East,739.2857142857143,28407.754677312147
2020-10-12,South East,757.2857142857143,19991.285147206592
2020-10-13,South East,808.2857142857143,20663.479785154595
2020-10-14,South East,833.5714285714286,21937.058874457947
2020-10-15,South East,833.7142857142857,22354.90948287756
2020-10-16,South East,860.1428571428571,23758.272473963436
2020-10-17,South East,891.8571428571429,35235.34870895709
2020-10-18,South East,932.4285714285714,39143.25650232545
2020-10-19,South East,1010.8571428571428,27704.935060731426
2020-10-20,South East,1094.2857142857142,28228.731202750623
2020-10-21,South East,1176.142857142857,28875.868927078267
2020-10-22,South East,1243.857142857143,29698.603092628375
2020-10-23,South East,1311.571428571429,30516.26848945711
2020-10-24,South East,1357.0,45936.06196973367
2020-10-25,South East,1386.7142857142858,51120.16120042278
2020-10-26,South East,1452.142857142857,29796.42429783823
2020-10-27,South East,1464.857142857143,28965.57273191826
2020-10-28,South East,1462.142857142857,29432.75969431015
2020-10-29,South East,1501.2857142857142,28650.841144097896
2020-10-30,South East,1542.142857142857,29492.249312787775
2020-10-31,South East,1559.142857142857,51304.34433817215
2020-11-01,South East,1565.7142857142858,57579.1234174229
2020-11-02,South East,1665.142857142857,41059.75018244768
2020-11-03,South East,1705.7142857142858,42395.71908470264
2020-11-04,South East,1753.0,44580.03938475138
2020-11-05,South East,1785.857142857143,37931.13782190801
2020-11-06,South East,1818.2857142857144,38022.62627252118
2020-11-07,South East,1890.571428571429,45928.21236864057
2020-11-08,South East,2026.7142857142856,45254.53372239858
2020-11-09,South East,2091.1428571428573,37576.12893159655
2020-11-10,South East,2183.0,37369.61665473091
2020-11-11,South East,2293.8571428571427,37359.594837668126
2020-11-12,South East,2395.8571428571427,36564.810499890846
2020-11-13,South East,2510.714285714286,36669.101348870696
2020-11-14,South East,2523.428571428572,42755.20326091921
2020-11-15,South East,2485.714285714286,42956.588142780565
2020-11-16,South East,2489.714285714286,35922.35352675828
2020-11-17,South East,2442.0,35156.23988155963
2020-11-18,South East,2378.714285714286,35141.06332801245
2020-11-19,South East,2272.8571428571427,34110.10526161225
2020-11-20,South East,2152.0,34107.98682967313
2020-11-21,South East,2105.5714285714284,42039.510169598354
2020-11-22,South East,2046.857142857143,41405.39025671427
2020-11-23,South East,1952.857142857143,33522.28277654611
2020-11-24,South East,1906.2857142857144,32937.71010537672
2020-11-25,South East,1873.2857142857144,32821.406374767874
2020-11-26,South East,1851.2857142857144,32106.293894388353
2020-11-27,South East,1875.7142857142856,31680.31319373642
2020-11-28,South East,1873.4285714285716,39956.33335028631
2020-11-29,South East,1900.142857142857,39179.2034347904
2020-11-30,South East,1906.142857142857,31573.211033299925
2020-12-01,South East,1951.7142857142856,31807.697475274443
2020-12-02,South East,1983.2857142857144,33891.276098105096
2020-12-03,South East,2059.428571428572,32601.88470963681
2020-12-04,South East,2097.714285714286,33174.34961038432
2020-12-05,South East,2157.5714285714284,46684.11249446224
2020-12-06,South East,2238.5714285714284,47674.13695195117
2020-12-07,South East,2365.714285714286,33397.51220123723
2020-12-08,South East,2491.714285714286,33710.7040373878
2020-12-09,South East,2632.8571428571427,33438.836574230925
2020-12-10,South East,2823.5714285714284,32423.76385850956
2020-12-11,South East,3077.8571428571427,32553.604012118623
2020-12-12,South East,3284.0,46085.88755256295
2020-12-13,South East,3521.714285714286,45133.804261272744
2020-12-14,South East,3915.428571428572,31615.86225424885
2020-12-15,South East,4336.714285714285,30874.0254854074
2020-12-16,South East,4743.571428571428,30416.73721434414
2020-12-17,South East,5082.714285714285,29304.871000692005
2020-12-18,South East,5398.428571428572,27548.60451867612
2020-12-19,South East,5496.142857142857,40278.47599920735
2020-12-20,South East,5836.857142857143,38362.81340840586
2020-12-21,South East,6258.285714285715,20415.26609856131
2020-12-22,South East,6600.714285714285,18708.32148190025
2020-12-23,South East,6746.285714285715,16746.200735123664
2020-12-24,South East,6718.428571428572,11869.836182208779
2020-12-25,South East,6171.285714285715,4390.344379029621
2020-12-26,South East,6667.714285714285,13054.191764200385
2020-12-27,South East,6960.428571428572,19056.426540408585
2020-12-28,South East,6821.857142857143,5319.623001518171
2020-12-29,South East,7739.285714285715,7151.7507690817665
2020-12-30,South East,8484.57142857143,6864.047498037423
2020-12-31,South East,8889.0,5899.043128168698
2021-01-01,South East,9335.42857142857,2916.4561367903907
2021-01-02,South East,9656.0,10843.160901277497
2021-01-03,South East,9711.0,11776.163458498584
2021-01-04,South East,10389.0,7682.163202521118
2021-01-05,South East,9769.0,7027.525800804654
2021-01-06,South East,9248.285714285714,6666.198597718894
2021-01-07,South East,9172.0,6199.240604842818
2021-01-08,South East,9438.857142857143,6075.301366970592
2021-01-09,South East,8905.142857142857,8255.054828936924
2021-01-10,South East,8471.0,8074.474199337121
2021-01-11,South East,7940.571428571428,5323.041820179454
2021-01-12,South East,7479.857142857143,4863.795459203526
2021-01-13,South East,7219.428571428572,4625.916607936425
2021-01-14,South East,7021.142857142857,4218.167295594567
2021-01-15,South East,6831.285714285715,4180.6563392218295
2021-01-16,South East,6601.428571428572,5595.655445305272
2021-01-17,South East,6403.571428571428,5689.230972288364
2021-01-18,South East,6067.714285714285,3672.453299475048
2021-01-19,South East,5834.428571428572,3374.2360450110214
2021-01-20,South East,5550.571428571428,3195.0084008774284
2021-01-21,South East,5239.285714285715,3041.881044643868
2021-01-22,South East,4961.142857142857,2999.600948781267
2021-01-23,South East,4789.714285714285,4110.7957720047625
2021-01-24,South East,4523.428571428572,3750.3121918499296
2021-01-25,South East,4204.0,2553.0572252199204
2021-01-26,South East,3914.0,2390.7974049030313
2021-01-27,South East,3688.428571428572,2328.94608753712
2021-01-28,South East,3493.0,2173.664331695977
2021-01-29,South East,3296.5714285714284,2146.9636008729117
2021-01-30,South East,3147.428571428572,2849.3696883233765
2021-01-31,South East,3070.1428571428573,2837.0540622167287
2021-02-01,South East,2834.0,1873.8901028690268
2021-02-02,South East,2665.714285714286,1757.7334078422002
2021-02-03,South East,2528.5714285714284,1681.4250036067979
2021-02-04,South East,2382.0,1571.128818647901
2021-02-05,South East,2238.8571428571427,1547.2263249699838
2021-02-06,South East,2107.1428571428573,2166.0737090860857
2021-02-07,South East,2038.857142857143,1980.8197584889124
2021-02-08,South East,1871.7142857142856,1284.1424845925176
2021-02-09,South East,1724.142857142857,1210.377238696326
2021-02-10,South East,1589.7142857142858,1198.3517446803828
2021-02-11,South East,1466.2857142857142,1122.4089087068653
2021-02-12,South East,1386.142857142857,1106.655580876609
2021-02-13,South East,1344.142857142857,1529.266304207847
2021-02-14,South East,1286.2857142857142,1495.526272162996
2021-02-15,South East,1242.857142857143,898.2705194206652
2021-02-16,South East,1199.428571428571,832.4879490552786
2021-02-17,South East,1155.571428571429,799.4656436843521
2021-02-18,South East,1132.7142857142858,748.2726240682184
2021-02-19,South East,1095.857142857143,729.0671341580288
2021-02-20,South East,1079.428571428571,1116.9202368047518
2021-02-21,South East,1071.2857142857142,1106.1789224184984
2021-02-22,South East,1029.2857142857142,712.4353620099848
2021-02-23,South East,978.1428571428572,679.0828412689804
2021-02-24,South East,932.7142857142856,657.7877396929041
2021-02-25,South East,878.8571428571429,620.2423498903427
2021-02-26,South East,818.7142857142857,617.1313360209966
2021-02-27,South East,765.5714285714286,878.7855089087772
2021-02-28,South East,719.4285714285714,874.635647094728
2021-03-01,South East,644.1428571428571,557.5303663226268
2021-03-02,South East,607.0,526.448772001699
2021-03-03,South East,568.1428571428571,505.134591166876
2021-03-04,South East,526.4285714285714,478.32528199154683
2021-03-05,South East,505.2857142857143,476.69277013550396
2021-03-06,South East,499.7142857142857,669.7343520967395
2021-03-07,South East,488.1428571428572,678.33429396958
2021-03-08,South East,490.57142857142856,454.41212529957704
2021-03-09,South East,484.1428571428572,439.722583472868
2021-03-10,South East,481.57142857142856,423.8264174120151
2021-03-11,South East,487.0,409.2302995468785
2021-03-12,South East,486.57142857142856,410.0454803344516
2021-03-13,South East,476.8571428571428,541.0771307947002
2021-03-14,South East,477.0,599.6495565644616
2021-03-15,South East,475.57142857142856,383.4157400968067
2021-03-16,South East,462.7142857142857,365.80888684317506
2021-03-17,South East,457.2857142857143,362.83059749475024
2021-03-18,South East,449.7142857142857,344.88159341692153
2021-03-19,South East,444.0,344.882028616993
2021-03-20,South East,442.7142857142857,449.71605283739007
2021-03-21,South East,462.2857142857143,458.7153292872708
2021-03-22,South East,451.8571428571428,321.2686495586388
2021-03-23,South East,449.2857142857143,306.21020613404784
2021-03-24,South East,469.57142857142856,303.06289561721013
2021-03-25,South East,474.2857142857143,288.165747364959
2021-03-26,South East,467.2857142857143,283.1791144125255
2021-03-27,South East,465.57142857142856,372.9548637594106
2021-03-28,South East,463.8571428571428,363.87322731338134
2021-03-29,South East,443.57142857142856,262.6141483127391
2021-03-30,South East,425.0,251.97847362901825
2021-03-31,South East,387.2857142857143,245.25770524513877
2021-04-01,South East,361.57142857142856,231.10024643466105
2021-04-02,South East,340.0,105.33011514955946
2021-04-03,South East,323.85714285714283,262.9022972595974
2021-04-04,South East,282.2857142857143,273.0845355501893
2021-04-05,South East,260.42857142857144,74.65603895754597
2021-04-06,South East,262.42857142857144,146.90046803606683
2021-04-07,South East,257.42857142857144,142.41763317677564
2021-04-08,South East,258.57142857142856,137.21740341573923
2021-04-09,South East,262.85714285714283,135.283612522884
2021-04-10,South East,264.85714285714283,202.03060053109598
2021-04-11,South East,263.57142857142856,211.85921757313858
2021-04-12,South East,270.42857142857144,129.46949440922546
2021-04-13,South East,258.0,123.0580390160369
2021-04-14,South East,246.42857142857144,117.9653343360143
2021-04-15,South East,231.7142857142857,113.39969745513815
2021-04-16,South East,226.14285714285717,111.37853471217284
2021-04-17,South East,217.7142857142857,173.99983022645182
2021-04-18,South East,231.57142857142856,180.0640320379605
2021-04-19,South East,233.7142857142857,127.21207379021627
2021-04-20,South East,231.8571428571429,124.75412491834747
2021-04-21,South East,238.57142857142856,122.26480445952595
2021-04-22,South East,245.0,121.08168782254168
2021-04-23,South East,245.0,121.13452523893835
2021-04-24,South East,241.28571428571428,160.4175594533176
2021-04-25,South East,233.42857142857144,163.14811396335588
2021-04-26,South East,233.14285714285717,117.47916938927689
2021-04-27,South East,231.28571428571428,114.14519095725477
2021-04-28,South East,228.14285714285717,110.79821861168436
2021-04-29,South East,220.14285714285717,109.02683115754164
2021-04-30,South East,211.57142857142856,109.60569243409023
2021-05-01,South East,210.28571428571428,142.76894271118167
2021-05-02,South East,197.42857142857144,145.66339108354873
2021-05-03,South East,188.42857142857144,38.77150810636842
2021-05-04,South East,187.0,95.08788921426337
2021-05-05,South East,180.28571428571428,94.42158049533835
2021-05-06,South East,181.0,92.60470165151733
2021-05-07,South East,183.8571428571429,94.65705234049527
2021-05-08,South East,182.42857142857144,117.77607777900515
2021-05-09,South East,186.8571428571429,125.97870706670146
2021-05-10,South East,188.7142857142857,90.57524953832227
2021-05-11,South East,182.14285714285717,89.14175138287399
2021-05-12,South East,176.85714285714286,87.45314390936984
2021-05-13,South East,174.14285714285714,83.33752572488734
2021-05-14,South East,169.0,85.17373341698527
2021-05-15,South East,169.85714285714286,108.69298145718031
