date,obs_cases_7d,vax observed,vax none,vax +20%,mobility observed,mobility baseline,mobility extra 20% cut
2021-04-19,1999.571428571429,0.020945041093495327,0.6148630123908083,0.00992773194046177,0.020945041093495327,235.77794786731093,0.00030065570468432536
2021-04-20,2007.0,0.019268477484811825,0.5967581292448056,0.009028667447965662,0.019268477484811825,217.84354252679557,0.000273614676691898
2021-04-21,2039.857142857143,0.01763882401770623,0.5765898170214654,0.008169706638577577,0.01763882401770623,201.17689973791317,0.00024779176942708257
2021-04-22,2050.285714285714,0.016398365343564494,0.5663700223368762,0.007505136627739129,0.016398365343564494,185.65733164511445,0.00022788148804874005
2021-04-23,2012.857142857143,0.015194570440532943,0.5552023000031976,0.00686987618485426,0.015194570440532943,171.22821401538528,0.0002088633105733721
2021-04-24,1998.857142857143,0.017204548796569415,0.6699262005829868,0.007671184381999158,0.017204548796569415,157.79286833893792,0.00023358668194473767
2021-04-25,1944.0,0.016178369307388665,0.6752613110695648,0.0071069985884139476,0.016178369307388665,145.50661594620107,0.00021667162701068874
2021-04-26,1943.857142857143,0.011729117082732762,0.5208077746710641,0.005086621616262883,0.011729117082732762,134.3283428982101,0.0001551987366249059
2021-04-27,1900.571428571429,0.010659760411947734,0.5003048450339816,0.00456850103573792,0.010659760411947734,123.92495346793396,0.00013954191473432949
2021-04-28,1879.857142857143,0.009752424885824446,0.4841313783222992,0.00412915502112961,0.009752424885824446,114.20157553822695,0.00012631231089659366
2021-04-29,1861.142857142857,0.00893365537002415,0.4694813006320759,0.0037355954014576887,0.00893365537002415,105.14759212572149,0.00011448340838973332
2021-04-30,1836.4285714285716,0.008272135427733567,0.46065071108548267,0.003415337355917203,0.008272135427733567,96.75243334474158,0.00010488416220814329
2021-05-01,1823.571428571429,0.009176669191680684,0.5451208505993028,0.0037352822050941777,0.009176669191680684,88.97447731405204,0.00011497262746432676
2021-05-02,1739.0,0.00861646450127701,0.5488542868360693,0.003453971300900624,0.00861646450127701,81.87338123190136,0.00010652915422748287
2021-05-03,1673.142857142857,0.0023971429621109878,0.1600429823620274,0.0009519503738873559,0.0023971429621109878,75.42815279983776,2.940149990685261e-05
2021-05-04,1729.0,0.005516852530605794,0.3831880114528656,0.0021706238305520763,0.005516852530605794,69.43557943172819,6.715436042845188e-05
2021-05-05,1736.142857142857,0.0051345013731366644,0.37792846174027056,0.001994911904443709,0.0051345013731366644,63.83270815621643,6.185991730930753e-05
2021-05-06,1745.571428571429,0.00467947758888998,0.36526728429173244,0.0017948266442938598,0.00467947758888998,58.65819055849587,5.579178111372966e-05
2021-05-07,1764.0,0.0044168090919382745,0.3660511828341082,0.0016719496367084475,0.0044168090919382745,53.883661104306015,5.210633211913531e-05
2021-05-08,1777.0,0.0046785018119341595,0.41436251850666705,0.0017451442553667693,0.0046785018119341595,49.438608667725866,5.4557433375576805e-05
2021-05-09,1874.142857142857,0.004638959354165515,0.44195092510711687,0.0017030053722110142,0.004638959354165515,45.37909657300751,5.340038326686005e-05
2021-05-10,1948.2857142857144,0.0033243775922789276,0.3384601402677221,0.0012034095820367212,0.0033243775922789276,41.703630036557854,3.782497922371429e-05
2021-05-11,1901.4285714285716,0.003054741165854564,0.33015939754572476,0.0010915017107964642,0.003054741165854564,38.29400592836695,3.439749422733679e-05
2021-05-12,1853.7142857142856,0.0027741105318105463,0.31883679569157075,0.0009776343077924808,0.0027741105318105463,35.08923544619234,3.09168945658149e-05
2021-05-13,1820.857142857143,0.0024749189824451925,0.30285536642965116,0.0008595868841576042,0.0024749189824451925,32.07989146944941,2.730433010894615e-05
2021-05-14,1804.142857142857,0.0023190519855306384,0.3026111926842039,0.0007933581927419834,0.0023190519855306384,29.287091411408095,2.5327220861167666e-05
2021-05-15,1804.857142857143,0.002536540558359452,0.35577685450827173,0.0008530832972571727,0.002536540558359452,26.699539466216965,2.739116351717003e-05
2021-05-16,1748.0,0.0024380186410155637,0.369847601466325,0.0008053856712668274,0.0024380186410155637,24.372222817633318,2.599796544697907e-05
2021-05-17,1750.2857142857142,0.0017770899964193517,0.2891817069730949,0.0005781798261317355,0.0017770899964193517,22.308375715102557,1.873706525907713e-05
2021-05-18,1803.0,0.0016165414472091015,0.2804714789781114,0.0005183964865384286,0.0016165414472091015,20.389419159336367,1.6872908365140326e-05
2021-05-19,1859.0,0.0014786012852996782,0.27450953367996844,0.00046649879305041183,0.0014786012852996782,18.55571279467267,1.527917101657079e-05
2021-05-20,1896.571428571429,0.001324084367585207,0.2635884115361489,0.0004105481005264229,0.001324084367585207,16.841129440914706,1.3547336682692711e-05
2021-05-21,1944.0,0.0012122593166255518,0.25868615909292714,0.00036952682870170807,0.0012122593166255518,15.291012530713308,1.2282173295701476e-05
2021-05-22,1986.857142857143,0.001387083590418625,0.3197834199520762,0.0004151120457919296,0.001387083590418625,13.892746928566268,1.3896974522594522e-05
2021-05-23,2034.142857142857,0.0012837491179305662,0.3218504591053952,0.00037691574878705994,0.0012837491179305662,12.643368094423678,1.2703041416894676e-05
2021-05-24,2092.5714285714284,0.0009074539728232332,0.24487588976972835,0.0002621681916543048,0.0009074539728232332,11.530221489188412,8.882840217883278e-06
2021-05-25,2172.0,0.0008310986863750999,0.23973505803893133,0.00023645872632943645,0.0008310986863750999,10.497169245821587,8.057880425840307e-06
2021-05-26,2303.1428571428573,0.0007578452835992012,0.2344273611418974,0.00021198550417107778,0.0007578452835992012,9.522766589763734,7.27781074319643e-06
2021-05-27,2456.714285714286,0.0006886205058448085,0.22903422213192653,0.00018913594812738547,0.0006886205058448085,8.615075825743029,6.550415523022355e-06
2021-05-28,2607.714285714286,0.0006177129106643327,0.22087317266841122,0.00016662157961644692,0.0006177129106643327,7.794103319442904,5.820956470389849e-06
2021-05-29,2730.0,0.0006940202455020212,0.2684904357209082,0.0001837147958546306,0.0006940202455020212,7.061606516110003,6.471510619535966e-06
2021-05-30,2827.1428571428573,0.0006625353432075496,0.27937052981590843,0.00017192374029092788,0.0006625353432075496,6.408324850658572,6.104263641518558e-06
2021-05-31,2887.1428571428573,0.00017546939991350507,0.07839710652260698,4.49666802049647e-05,0.00017546939991350507,5.827409552573075,1.605045664378783e-06
2021-06-01,3132.5714285714284,0.0003249446395319581,0.15118046868236443,8.24546095970758e-05,0.0003249446395319581,5.30159095836784,2.9553796568202265e-06
2021-06-02,3398.285714285714,0.00029785237819620583,0.14659083459190517,7.459677130206217e-05,0.00029785237819620583,4.814125025315931,2.689336573022899e-06
2021-06-03,3692.0,0.0002692412300068555,0.14057382285247602,6.645245828803051e-05,0.0002692412300068555,4.35949110483884,2.41308613571371e-06
2021-06-04,3971.571428571429,0.00024815322896999876,0.13769207183479007,6.0328725525598735e-05,0.00024815322896999876,3.943959192073408,2.207668354384525e-06
2021-06-05,4186.142857142857,0.0003418627141872966,0.2047945061219206,8.156019212913679e-05,0.0003418627141872966,3.564090974051383,3.012084381833228e-06
2021-06-06,4490.714285714285,0.0003263143442281296,0.21436980644503545,7.619860992575047e-05,0.0003263143442281296,3.2235019746847153,2.8414281744916047e-06
2021-06-07,5008.0,0.0002204257280024032,0.15704384504167565,5.0555589047065105e-05,0.0002204257280024032,2.9223088285981986,1.8998994150386534e-06
2021-06-08,5310.142857142857,0.00020280158991285032,0.15502566286780148,4.576628884223961e-05,0.00020280158991285032,2.648048568921462,1.7324785339036792e-06
2021-06-09,5578.714285714285,0.00018375447396232303,0.15109270107563233,4.0754122654866186e-05,0.00018375447396232303,2.3941810334265954,1.5558798215158718e-06
2021-06-10,5805.428571428572,0.00016607047248675197,0.14719023735618098,3.6152567233501843e-05,0.00016607047248675197,2.159343234479878,1.3937665123137223e-06
2021-06-11,6037.428571428572,0.00015182632592851167,0.14527810654502818,3.241985301234425e-05,0.00015182632592851167,1.944935267210562,1.2630488226240129e-06
2021-06-12,6245.714285714285,0.00017365368449415248,0.18147271153827493,3.625674473499116e-05,0.00017365368449415248,1.7478038574986419,1.430189634795845e-06
2021-06-13,6437.857142857143,0.0001631507166781761,0.18805300396453287,3.325571732757892e-05,0.0001631507166781761,1.5720136347460518,1.3285079679082438e-06
2021-06-14,6745.0,0.00010957929328967858,0.13752049095305982,2.1899301601826157e-05,0.00010957929328967858,1.4183881669115044,8.836372295129579e-07
2021-06-15,7105.428571428572,0.00010058829740441439,0.13601853507283254,1.9738204968885556e-05,0.00010058829740441439,1.2782336757777053,8.042918049364684e-07
2021-06-16,7461.428571428572,8.98543882735822e-05,0.13122713534692293,1.7290119307208748e-05,8.98543882735822e-05,1.149189401985659,7.124451961081578e-07
2021-06-17,7862.142857142857,7.999688842771497e-05,0.12636294190274025,1.507653867062628e-05,7.999688842771497e-05,1.0305569454612125,6.29081119227877e-07
2021-06-18,8185.285714285715,7.243331209896695e-05,0.12388907946134782,1.3360114758270314e-05,7.243331209896695e-05,0.92277876820382,5.649757698356174e-07
2021-06-19,8428.857142857143,8.313726464887186e-05,0.1557979273652903,1.4958439914035897e-05,8.313726464887186e-05,0.8244184466698437,6.424735997994546e-07
2021-06-20,8732.857142857143,7.913895810631769e-05,0.16431565120282035,1.3865866537369629e-05,7.913895810631769e-05,0.7372505610957262,6.050952565071442e-07
2021-06-21,9270.857142857143,5.201805386469593e-05,0.11806820150722058,8.918772637414824e-06,5.201805386469593e-05,0.6618406092391039,3.9411579998739837e-07
2021-06-22,9900.857142857143,4.747310912559074e-05,0.1164103691576307,7.978706947976654e-06,4.747310912559074e-05,0.5934955328629703,3.5686246794759353e-07
2021-06-23,10671.57142857143,4.262117458573111e-05,0.11318931193982804,7.012221726291879e-06,4.262117458573111e-05,0.5310129121889697,3.178975845768066e-07
2021-06-24,11466.0,3.7993676521694094e-05,0.10941933321983026,6.113022445108856e-06,3.7993676521694094e-05,0.474249281970598,2.812066636528417e-07
2021-06-25,12341.57142857143,3.4149365893432646e-05,0.10669506113814675,5.371540929248649e-06,3.4149365893432646e-05,0.4232426364295296,2.5083324943792134e-07
2021-06-26,13250.0,3.960003068852431e-05,0.135852322955256,6.071404234230586e-06,3.960003068852431e-05,0.37721569024945056,2.8833347965375184e-07
2021-06-27,14279.142857142857,3.674194056726911e-05,0.13985760356685534,5.4835801613641605e-06,3.674194056726911e-05,0.33664523720160233,2.6488292115942704e-07
2021-06-28,15822.57142857143,2.4296149155366954e-05,0.10119672825880033,3.5476388022921887e-06,2.4296149155366954e-05,0.30149636915169786,1.7368194196866548e-07
