date,cases_7d,deaths,stringency,workplace_m,inc_filter,deaths_filter,inc_openloop,S,I,R,D,V,beta,Reff
2021-02-23,8996.714285714286,258.0,86.11,0.5462836208625683,9197.22653556183,215.56459663119642,9197.22653556183,37181540.611507796,106799.41014438258,4691201.227174621,101336.15373968508,14490226.0,0.13097678259846032,0.6028178026629215
2021-02-24,8597.0,241.0,86.11,0.554893670169986,8835.997112195182,205.7477058081524,8835.997112195182,36773469.28065453,101935.72582080765,4707342.489674975,101564.21111516499,14886888.0,0.13329940495664086,0.6067743108446161
2021-02-25,8115.714285714285,222.0,86.11,0.5526132821045101,8375.994373074218,195.7532861407465,8375.994373074218,36328781.921910115,96984.08653543581,4722557.674900759,101779.18408954759,15321167.0,0.13443697440272095,0.6045523828292877
2021-02-26,7635.285714285715,197.0,86.11,0.5667667003237179,7820.856557644051,185.0876088981847,7820.856557644051,35874295.65478878,91699.8791280163,4736703.9424409475,101979.054492993,15766622.0,0.13444227206576412,0.5970127379020971
2021-02-27,7220.0,197.0,86.11,0.7609348283295652,7415.554494567092,175.66690123149837,7415.554494567092,35490560.9158827,87032.47994620114,4750335.916075989,102171.65851821446,16141256.0,0.13576351632638126,0.5964311426499278
2021-02-28,6802.714285714285,201.0,86.11,0.7804906540827593,7145.49135241305,167.62507339417508,7145.49135241305,35325322.88728764,83048.2335396439,4763598.287880391,102359.04049692255,16297116.0,0.13773655853639602,0.6022817986009849
2021-03-01,6222.142857142857,192.0,86.11,0.5580275762249446,6788.097471544737,159.76050273147456,6788.097471544737,35171493.85074246,79151.80749871916,4776242.789749583,102537.69268787229,16442100.0,0.13788914777391933,0.600323401352295
2021-03-02,5852.714285714285,158.0,86.11,0.556759938729237,6259.024077602559,150.39257823738498,6259.024077602559,34993906.09860078,74510.55923308866,4787709.820703923,102699.70857627722,16612717.0,0.13574693927674114,0.5880128802437089
2021-03-03,5521.857142857143,126.0,86.11,0.5606011514476427,5646.823724075899,139.87533967661224,5646.823724075899,34761482.61682022,69299.89434566285,4797985.42967725,102844.89104969356,16839894.0,0.13255833360463926,0.570387104363676
2021-03-04,5247.142857142857,130.0,86.11,0.5591935971760533,5234.663105837106,130.94518548668674,5234.663105837106,34437183.30177499,64875.535174967714,4807862.205302569,102984.4384690623,17158599.0,0.13249937502147802,0.5648144811759235
2021-03-05,5082.142857142857,156.0,86.11,0.5760731821784454,5126.812730112789,125.05303195438773,5126.812730112789,34045760.3998085,61956.32426759275,4817925.786185382,103126.62523074236,17542811.0,0.1374461060743883,0.579241740613737
2021-03-06,5021.857142857143,129.0,86.11,0.761977828539232,4894.94368536187,118.32678325684631,4894.94368536187,33652494.57164926,58623.86891727905,4827067.687553871,103255.78972658262,17930166.0,0.14031032461582096,0.5844821645238397
2021-03-07,4959.714285714285,115.0,86.11,0.787716229676756,4686.934082043733,111.67779843927454,4686.934082043733,33507365.984186444,55329.69321462169,4835560.621672453,103375.78506555525,18069987.0,0.14296310209698138,0.5929644042493264
2021-03-08,4903.0,122.0,82.41,0.5881825547746601,4609.019722984769,106.57275543149835,4609.019722984769,33335114.522893008,52800.44866095782,4843905.928713719,103493.69460462783,18236348.0,0.14808213635589515,0.6110390892331505
2021-03-09,4837.0,118.0,82.41,0.5962533587270429,4547.2634229640935,102.07884456341667,4547.2634229640935,33153491.08272328,50573.983659500824,4851907.873580869,103606.75283320213,18412130.0,0.15336538605425293,0.629391668551483
2021-03-10,4825.142857142857,99.0,82.41,0.5984861038896125,4399.003079384294,97.13989533520811,4399.003079384294,32946023.990273003,48127.0286745495,4859240.877988309,103710.35970654976,18614620.0,0.15689022116961218,0.6398280218777358
2021-03-11,4801.857142857143,110.0,82.41,0.6039799839536681,4396.8532185503,93.73549401073522,4396.8532185503,32803339.039176844,46440.35071800865,4866610.874221654,103814.48923163806,18751571.0,0.16321576061578288,0.6627420347606683
2021-03-12,4807.428571428572,84.0,82.41,0.6224348773383861,4228.088603987964,89.30495600034344,4228.088603987964,32487458.316107187,44245.28319056277,4873188.438544232,103907.42261007814,19062973.0,0.16633936318257755,0.6689214780351666
2021-03-13,4773.142857142857,98.0,80.56,0.7717595351367281,4194.972319693311,86.48789463697524,4194.972319693311,32011693.284230344,42849.597179733326,4879911.100409026,104002.40604902849,19533363.0,0.17294474801924029,0.6852994700202674
2021-03-14,4777.428571428572,83.0,80.56,0.8672901206980155,4115.544089981665,83.1855938340572,4115.544089981665,31782914.097578082,41213.50394650929,4886133.077854064,104090.3153960478,19757484.0,0.17767555229740015,0.6990138151626809
2021-03-15,4752.428571428572,90.0,78.7,0.6115868301613916,4109.057542639715,80.89598170582045,4109.057542639715,31459021.28569242,40079.13759611332,4892378.070167536,104178.5499165538,20076223.0,0.18429447554439193,0.7176652124687273
2021-03-16,4673.142857142857,68.0,78.7,0.6083260037558282,3955.3940810933586,77.55259554195266,3955.3940810933586,31083351.303010363,38422.68901519503,4897958.934830896,104257.40108125868,20447879.0,0.1872870874321782,0.7206096001428697
2021-03-17,4648.285714285715,67.0,78.7,0.6224253715744944,3837.3979710559433,74.62118077286864,3837.3979710559433,30690425.634821,36970.34770720959,4903372.663352062,104333.89080552569,20836764.0,0.19125555760764482,0.7265764988234962
2021-03-18,4625.571428571428,52.0,78.7,0.6179070458456424,3649.2220465314376,71.1618520672292,3649.2220465314376,30229609.231762677,35256.456506930954,4908283.071948992,104403.26920124084,21294278.0,0.19362559482795458,0.7245354994963362
2021-03-19,4563.571428571428,56.0,78.7,0.6309796694533536,3518.122531774908,68.38506209596532,3518.122531774908,29684972.15886299,33880.72257074479,4913150.125971712,104472.03504695257,21835342.0,0.19781322368575754,0.7268693184155726
2021-03-20,4552.428571428572,59.0,78.7,0.7861512782214537,3422.4467708925204,66.19253522905487,3422.4467708925204,28985714.710122935,32794.456181128095,4917982.718249568,104540.3139880442,22530793.0,0.20360382117825337,0.7305236977838354
2021-03-21,4691.285714285715,71.0,78.7,0.813241955413008,3487.5433219091547,65.14661163384305,3487.5433219091547,28687023.50955735,32276.263375953204,4923051.560289746,104611.93086510143,22824919.0,0.2130024212291978,0.7563701835309838
2021-03-22,4656.571428571428,60.0,78.7,0.6240343285694163,3488.323957880221,63.67211097872681,3488.323957880221,28417623.15261198,31545.736180463206,4927777.051661188,104678.69659422856,23090285.0,0.22005034919561897,0.7740592124866684
2021-03-23,4604.142857142857,48.0,78.7,0.6206389846345988,3420.784636638913,61.70645278493163,3420.784636638913,28152236.940497912,30571.869697174378,4932116.746690661,104740.01146713673,23352237.0,0.22476283078674497,0.7832524701191429
2021-03-24,4643.142857142857,36.0,78.7,0.6311123295158383,3305.408084977624,59.34515951973844,3305.408084977624,27879453.84079842,29401.98961555786,4936069.440704331,104795.85846317923,23622143.0,0.22803303765650856,0.7869486690315728
2021-03-25,4641.0,38.0,78.7,0.6274674617130758,3229.3191917608906,57.43021633984964,3229.3191917608906,27592875.30716851,28453.249399083303,4939983.130015701,104851.1543678763,23905678.0,0.23260326885886493,0.7944693425087165
2021-03-26,4565.285714285715,41.0,78.7,0.6336990426727269,3179.908690092271,55.92076591466009,3179.908690092271,27269098.461886343,27705.406675501756,4943889.1449210765,104906.34184208458,24226234.0,0.23801975795332247,0.8034302145915995
2021-03-27,4511.285714285715,32.0,70.37,0.7920218626402837,3076.1857424989516,54.067560974757804,3076.1857424989516,26852688.48955594,26787.25407738826,4947489.853205514,104957.21568676371,24639878.0,0.24184118005400432,0.8038636634902205
2021-03-28,4482.428571428572,27.0,70.37,0.7918434810803232,2982.5300488120233,52.117274207539644,2982.5300488120233,26640248.6398512,25821.00321984299,4950884.191484952,105005.1737618965,24849798.0,0.24519246016395138,0.8085553517781221
2021-03-29,4199.857142857143,28.0,70.37,0.5988999835447204,2889.810111321686,50.274112840219885,2889.810111321686,26463480.637486607,24907.826613354835,4954186.359016719,105051.82957093815,25024089.0,0.2479249171985326,0.8121411431540076
2021-03-30,3995.428571428572,38.0,70.37,0.6001802486013013,2854.6879274431167,49.10614004570331,2854.6879274431167,26291530.444724318,24329.165703964096,4957654.4600474015,105100.8298284423,25193096.0,0.25237668047390055,0.8213522705731706
2021-03-31,3712.428571428572,37.0,70.37,0.6035305014997997,2796.0019835544804,47.85151493250709,2796.0019835544804,26109069.377524126,23707.573735080023,4961002.20786209,105148.12963416975,25372772.0,0.25544219770801097,0.8255595491798777
2021-04-01,3482.8571428571427,29.0,70.37,0.5929537923090555,2689.082800563245,46.13332693777461,2689.082800563245,25987398.617167216,22856.313986390698,4964048.390431533,105191.16867168306,25492163.0,0.25601702255155834,0.8235614725607472
2021-04-02,3260.714285714286,23.0,70.37,0.3116212895291842,2553.078592369165,44.111486873787875,2553.078592369165,25917454.3405577,21854.612734818784,4966834.989906841,105230.54010022507,25560221.0,0.2548956335203092,0.8177472812460868
2021-04-03,3115.714285714286,27.0,70.37,0.7300123489246296,2449.4507570336596,42.44027318478557,2449.4507570336596,25840875.408429936,21026.625954985786,4969638.095370329,105270.14473927958,25634743.0,0.2549327148159716,0.8154496748999317
2021-04-04,2767.8571428571427,25.0,70.37,0.7689227322385217,2327.5160160490614,40.606842970009566,2327.5160160490614,25813053.874152806,20118.270554613755,4972269.263085701,105307.32009675495,25660755.0,0.25345234574597336,0.8098415849471229
2021-04-05,2609.5714285714284,12.0,70.37,0.2496318721888897,2148.523537746623,38.15600698897191,2148.523537746623,25794622.778021745,18904.02739397422,4974458.771445605,105338.25531820857,25678090.0,0.24916685232730365,0.795579928593436
2021-04-06,2555.428571428572,24.0,70.37,0.5231406720310229,2051.951520501631,36.57866263817141,2051.951520501631,25742662.534961917,18122.547276678888,4976889.462017215,105372.59816542783,25728329.0,0.248729937141774,0.7925850833340293
2021-04-07,2471.428571428572,23.0,70.37,0.5361840471094856,1960.7631420101382,35.0743004359106,1960.7631420101382,25685814.255820725,17377.22546430431,4979225.389079487,105405.60211383806,25783518.0,0.24841912626453008,0.7898465737390065
2021-04-08,2412.0,31.0,70.37,0.5435402938516973,1918.91185767215,34.121552255356995,1918.91185767215,25631387.342587568,16905.19552390855,4981719.642011957,105440.84302375144,25835884.0,0.25043578384988097,0.7945712893239246
2021-04-09,2445.428571428572,21.0,70.37,0.559074191078577,1841.6248664616144,32.79597773542864,1841.6248664616144,25569386.435357507,16248.45235251951,4983911.587194313,105471.8126746876,25896286.0,0.25067009836451015,0.7933908895164621
2021-04-10,2429.428571428572,19.0,70.37,0.7985892528524108,1766.2211176195106,31.507537992614616,1766.2211176195106,25492949.80267322,15610.107249986084,4986001.7244904265,105501.34389791692,25971207.0,0.2509878881686298,0.7920219653422049
2021-04-11,2426.285714285714,21.0,70.37,0.8343928980376348,1714.5380710787847,30.459017417643082,1714.5380710787847,25455612.73799336,15090.627796118273,4988103.612402671,105531.041143766,26006909.0,0.25240034209506246,0.7953126045981125
2021-04-12,2438.428571428572,27.0,61.11,0.6027813622375027,1701.0890948714655,29.84293017090568,1701.0890948714655,25429907.91104254,14785.393283692272,4990337.514327897,105562.60359498125,26030654.0,0.2558486095358072,0.8053640126863532
2021-04-13,2339.0,20.0,61.11,0.6013140363535101,1654.9433794317679,28.91961520564371,1654.9433794317679,25391823.11454983,14327.945747276224,4992335.628903079,105590.83464356874,26067149.0,0.257240293555467,0.8085320715444948
2021-04-14,2241.285714285714,10.0,61.11,0.6039212024168165,1564.488123667934,27.559345650446108,1564.488123667934,25311661.9129532,13654.013253709045,4994006.5898595415,105614.44338979351,26146239.0,0.25599115431766284,0.8020657855082016
2021-04-15,2142.428571428572,18.0,61.11,0.6117729067553629,1513.7102017582079,26.660721027951066,1513.7102017582079,25215376.396983717,13208.79831060832,4995838.416876358,105640.32498745498,26241091.0,0.25700859221604344,0.8021904160500027
2021-04-16,2068.285714285714,17.0,61.11,0.621200983227299,1461.6042664956974,25.76845779615687,1461.6042664956974,25110507.620990735,12766.735057465805,4997598.793133163,105665.19706849042,26344595.0,0.2578268443455002,0.8013975240667979
2021-04-17,1981.0,21.0,61.11,0.850170526192456,1427.8893791023027,25.10991836552938,1427.8893791023027,24992483.04316976,12440.468018040208,4999425.387217205,105691.00473085995,26461087.0,0.25970607405890217,0.8034445037937332
2021-04-18,2018.2857142857144,16.0,61.11,0.8788922130501078,1383.9363139387353,24.308729114980625,1383.9363139387353,24920573.62385114,12043.52649466464,5001097.683535896,105714.63234421899,26531678.0,0.26075825565428745,0.804378534963393
2021-04-19,1999.571428571429,16.0,61.11,0.6804654383952629,1345.0071447636758,23.58258385961865,1345.0071447636758,24836602.497430317,11683.764798338956,5002740.699776194,105737.84626392485,26614326.0,0.2621098054305641,0.8058233091686545
2021-04-20,2007.0,17.0,61.11,0.6851747972625166,1316.398318263006,22.9835882895979,1316.398318263006,24751390.52426729,11386.998193075093,5004390.501028548,105761.15604799875,26698151.0,0.2641265956108221,0.8092377000151756
2021-04-21,2039.857142857143,17.0,61.11,0.6866489850305639,1294.0165935878742,22.46980925943525,1294.0165935878742,24656261.459480084,11132.451304469809,5006028.115604769,105784.29364842072,26791866.0,0.266597138531597,0.8136677095976325
2021-04-22,2050.285714285714,15.0,61.11,0.6988192960385943,1268.0932540197891,21.93208486618285,1268.0932540197891,24551218.093898263,10866.040915579024,5007594.7454746375,105806.4283170259,26895575.0,0.2688069424521389,0.8169169292756628
2021-04-23,2012.857142857143,19.0,61.11,0.708608072401932,1259.7933786749616,21.614433380159852,1259.7933786749616,24440716.8343107,10708.66353604214,5009250.70990344,105829.82517962871,27004557.0,0.2721972779078461,0.8234971265129524
2021-04-24,1998.857142857143,7.0,61.11,0.8723792631994386,1206.3510308245407,20.80015533263416,1206.3510308245407,24313271.910738908,10305.237293846867,5010549.628308238,105848.17739483123,27131053.0,0.27227387050550667,0.819433553540186
2021-04-25,1944.0,12.0,61.11,0.885236830421041,1178.2448032544696,20.247770422665706,1178.2448032544696,24249922.835122637,10031.563492678948,5011956.107276986,105868.04931639307,27193233.0,0.27389885374995854,0.8221762867573421
2021-04-26,1943.857142857143,11.0,61.11,0.6969011027958396,1150.624132859414,19.710163101138335,1150.624132859414,24185670.66436272,9765.211105850529,5013316.850887509,105887.27505022821,27256354.0,0.27550366236869334,0.8248023358338226
2021-04-27,1900.571428571429,13.0,61.11,0.6932480141690668,1131.4055978867843,19.294782477768205,1131.4055978867843,24099520.70392011,9559.414763340565,5014709.611041969,105906.95314079622,27341288.0,0.2777232774433206,0.8284857788135016
2021-04-28,1879.857142857143,15.0,61.11,0.6949069088805931,1120.964068640923,19.002022744766556,1120.964068640923,23995045.662894726,9414.369763896171,5016143.38048874,105927.2106452387,27444453.0,0.2806160637427145,0.8334863275265129
2021-04-29,1861.142857142857,13.0,61.11,0.6978151161703794,1104.252821445948,18.65138525308815,1104.252821445948,23881411.143549614,9240.649784497939,5017505.665022875,105946.45815053387,27556873.0,0.2829695408538841,0.8364963428317624
2021-04-30,1836.4285714285716,12.0,61.11,0.7083055300774599,1085.202607726263,18.283931336755792,1085.202607726263,23764201.668708514,9058.598268929822,5018822.67197609,105965.06593596346,27672920.0,0.28507574538852837,0.8385865040664047
2021-05-01,1823.571428571429,8.0,61.11,0.8563022240916978,1053.4605932432648,17.777618562891984,1053.4605932432648,23639388.69208725,8807.750465337405,5020008.43822216,105981.81944196924,27796760.0,0.2861216494595012,0.8372426287193148
2021-05-02,1739.0,12.0,61.11,0.8701155963919122,1037.8137514949433,17.442054173798393,1037.8137514949433,23566897.65185332,8641.498309924473,5021278.130765183,105999.7587294975,27868123.0,0.28817853219354916,0.8406755402730732
2021-05-03,1673.142857142857,9.0,59.72,0.2679830401891805,1011.6049051813432,16.986320811136103,1011.6049051813432,23506915.89666983,8415.709590087885,5022433.419949629,106016.081629856,27927142.0,0.289173307048823,0.8414304534236496
2021-05-04,1729.0,9.0,59.72,0.6872743924366731,989.5044098656139,16.598794070819185,989.5044098656139,23407552.583547637,8223.713186560495,5023589.368620593,106032.41384799509,28025511.0,0.29068822508838355,0.8422631859752723
2021-05-05,1736.142857142857,13.0,59.72,0.7020888091765285,983.8533814992049,16.414978654122756,983.8533814992049,23298248.56347351,8132.643602846758,5024855.765831565,106050.30657631288,28133624.0,0.29363582245472153,0.8468308715856817
2021-05-06,1745.571428571429,7.0,59.72,0.7020690466129063,959.6697002810089,16.01315002798973,959.6697002810089,23194867.251483425,7933.561467279029,5025939.514190849,106065.61868752936,28236087.0,0.294913986582632,0.8467430333367076
2021-05-07,1764.0,10.0,59.72,0.7265960196398793,948.8433889437221,15.77610397006369,948.8433889437221,23083499.409663834,7816.119273341843,5027107.076651322,106082.11499508205,28346383.0,0.2973961756375567,0.849770006102563
2021-05-08,1777.0,10.0,59.72,0.8402245545228001,939.0471540377704,15.570188346822853,939.0471540377704,22941625.900842596,7714.100354440891,5028271.468109503,106098.56650004226,28487174.0,0.30006240917378085,0.852118818298783
2021-05-09,1874.142857142857,8.0,59.72,0.90304436061015,930.7210931650227,15.347879772879702,930.7210931650227,22865638.44168437,7603.959705474365,5029394.056532258,106114.42737644642,28562125.0,0.3027123132125279,0.856796709149411
2021-05-10,1948.2857142857144,10.0,59.72,0.7045694992142361,934.0667227544587,15.26586037629792,934.0667227544587,22789239.18390059,7563.323982761887,5030590.017863294,106131.32492721858,28637354.0,0.30645664191928046,0.8644964931005868
2021-05-11,1901.4285714285716,14.0,59.72,0.7103274412397219,949.1981496990637,15.34433983856102,949.1981496990637,22686480.87103628,7602.205878996857,5031893.885229292,106149.74706550209,28738768.0,0.31123167637576693,0.8740077753287845
2021-05-12,1853.7142857142856,10.0,59.72,0.7088770620217989,946.9479627615162,15.253989684654043,946.9479627615162,22531228.548379082,7557.44276253656,5033065.1574819675,106166.29578813912,28892878.0,0.31448507808406434,0.8771003562461382
2021-05-13,1820.857142857143,6.0,59.72,0.696591798390044,929.3247800126525,15.001928327095653,929.3247800126525,22349647.57171636,7432.561382532008,5034102.726984373,106180.95544550386,29073517.0,0.3163676021670824,0.8752397895262932
2021-05-14,1804.142857142857,3.0,59.72,0.7194630947350246,901.8225267500635,14.638620291390785,901.8225267500635,22157408.68173665,7252.563903723473,5035037.148871129,106194.1577463136,29264963.0,0.3173541750913957,0.8704173821907963
2021-05-15,1804.857142857143,8.0,59.72,0.8629751463611113,891.8505772875311,14.493981856306618,891.8505772875311,21941216.06607891,7180.904179480239,5036117.519092419,106209.42212837565,29480128.0,0.3201001967240533,0.8693827246507825
2021-05-16,1748.0,7.0,59.72,0.902515611581401,881.1369331654895,14.293393930065708,881.1369331654895,21830637.569638364,7081.524816916053,5037148.806598857,106223.99302841345,29589752.0,0.3223174906529774,0.8709929982063558
2021-05-17,1750.2857142857142,7.0,62.5,0.7181639968218916,872.8699734432765,14.112175122575232,872.8699734432765,21746288.055305272,6991.741698307928,5038175.6739347745,106238.50147655269,29673143.0,0.3246479847075889,0.8739009645596091
2021-05-18,1803.0,3.0,62.5,0.7186754155526085,852.0013543187566,13.815899549513816,852.0013543187566,21586852.042525075,6844.954809655318,5039086.885217444,106251.37583836692,29831781.0,0.3260724105297034,0.8713000518014552
2021-05-19,1859.0,3.0,62.5,0.7254753952999566,831.5557659795262,13.561147405257053,831.5557659795262,21343458.275253046,6718.740305210568,5040005.335277379,106264.35247574086,30074352.0,0.327923396826848,0.8663663272328631
2021-05-20,1896.571428571429,6.0,62.5,0.7185103720191439,823.0174163226428,13.447945940175583,823.0174163226428,21101932.185218666,6662.655725984114,5041021.5578906825,106278.71052626864,30314901.0,0.3310343788414654,0.8646885192927406
2021-05-21,1944.0,9.0,62.5,0.7272443011828977,827.6936134273598,13.473649526427167,827.6936134273598,20906313.21521857,6675.390321057539,5042142.126161535,106294.54286031064,30509383.0,0.33538926354474957,0.8679425494738169
2021-05-22,1986.857142857143,3.0,62.5,0.913006553712694,815.4801590107057,13.289888770929398,815.4801590107057,20718626.579005606,6584.347818709973,5043086.179360439,106307.88124044752,30696192.0,0.3380440845185765,0.866959229713558
2021-05-23,2034.142857142857,8.0,62.5,0.9197194121667804,824.5557552225143,13.326626863014791,824.5557552225143,20612611.83694907,6602.549353775876,5044196.418287834,106323.56763282744,30801075.0,0.34261708453157996,0.8741911612151397
2021-05-24,2092.5714285714284,8.0,62.5,0.7115629662734926,836.992376161789,13.397058410455417,836.992376161789,20522123.88590556,6637.443987865927,5045323.89798283,106339.4976173431,30890399.0,0.347481747639172,0.8827112731713306
2021-05-25,2172.0,6.0,62.5,0.7190897148660307,843.787433591213,13.434753247153774,843.787433591213,20360904.569734123,6656.119532866301,5046411.512041422,106354.86434651825,31050505.0,0.3520858255037532,0.8873807037228783
2021-05-26,2303.1428571428573,12.0,62.5,0.7252386031771997,872.5565507198934,13.757745752317575,872.5565507198934,20149101.557369098,6816.143069066763,5047726.188637472,106373.43920689792,31260854.0,0.35927985682376373,0.8960926719332379
2021-05-27,2456.714285714286,8.0,62.5,0.7301626974390132,892.5722947121576,13.988678258886111,892.5722947121576,19906607.71656742,6930.556362669327,5048964.384687576,106390.93348554724,31502004.0,0.36585729019455665,0.9015157998915204
2021-05-28,2607.714285714286,6.0,62.5,0.7256624442808653,914.3742561350869,14.204180512584715,914.3742561350869,19725217.147207893,7037.324885606202,5050187.34532206,106408.2125053652,31682070.0,0.37250170523107473,0.90952455613313
2021-05-29,2730.0,7.0,62.5,0.8970779073103634,945.3949990764994,14.514059487814514,945.3949990764994,19562107.289806135,7190.851449280799,5051482.876901186,106426.5168686841,31843744.0,0.380058995498644,0.9203033938626812
2021-05-30,2827.1428571428573,8.0,62.5,0.9343983647931016,987.4242914712703,14.91137001750444,987.4242914712703,19460887.95199732,7387.695137336093,5052847.562528836,106445.79829879127,31943422.0,0.388388049583209,0.9356057487222276
2021-05-31,2887.1428571428573,8.0,62.5,0.2754010234404971,1034.8331813296825,15.349053111573165,1034.8331813296825,19387387.185496844,7604.54102486688,5054240.874550638,106465.48418668097,32015334.0,0.3969279890460536,0.9525666632108919
2021-06-01,3132.5714285714284,3.0,62.5,0.5736217435910418,1077.3657853944605,15.720925751627078,1077.3657853944605,19312212.339198712,7788.781754686447,5055555.7536711,106484.06190833592,32089017.0,0.40503754828621386,0.9682593164487543
2021-06-02,3398.285714285714,12.0,62.5,0.5864510174685613,1164.5997456119194,16.59850725595334,1164.5997456119194,19177065.256914962,8223.571086888416,5057251.175107766,106508.01625295747,32222090.0,0.4176069934376584,0.9913209399115217
2021-06-03,3692.0,10.0,62.5,0.5921006142979828,1260.6486581410195,17.560532633550608,1260.6486581410195,19013908.170527406,8700.197325505404,5058991.066759278,106532.59891022494,32383088.0,0.4309503522846275,1.0142920070464627
2021-06-04,3971.571428571429,11.0,62.5,0.6095311869741695,1380.6441519777534,18.73333344699326,1380.6441519777534,18860939.701922033,9281.250230527752,5060871.056024898,106559.16098474326,32533668.0,0.4460110497709257,1.041293880005079
2021-06-05,4186.142857142857,6.0,51.39,0.9282839746348518,1493.706064346533,19.838006191483124,1493.706064346533,18676010.31049796,9828.549737765203,5062674.020464663,106584.63478751316,32716305.0,0.46017738144281106,1.0638337017566122
2021-06-06,4490.714285714285,7.0,51.39,0.9677582110871584,1641.5436610311058,21.18753507736455,1641.5436610311058,18572404.89340971,10497.160869821959,5064624.178754654,106612.18826914096,32817367.0,0.4761525467547114,1.0946584290474572
2021-06-07,5008.0,5.0,51.39,0.7176818533967657,1825.636491299827,22.80896642371792,1825.636491299827,18484324.231520537,11300.483465862253,5066692.1668150835,106641.40654910299,32902667.0,0.49425079324728116,1.1308768759942336
2021-06-08,5310.142857142857,9.0,51.39,0.7304843374624077,2061.4666414463445,24.872824433177726,2061.4666414463445,18373813.39461294,12323.00210517841,5069004.009236489,106674.07020921164,33009968.0,0.5148659325175428,1.1710025176462875
2021-06-09,5578.714285714285,6.0,51.39,0.7331897606941467,2306.8626236845776,27.023041401863217,2306.8626236845776,18218230.00997113,13388.306461862458,5071306.733932533,106706.60504644655,33162305.0,0.5348396252855946,1.2061300218807276
2021-06-10,5805.428571428572,11.0,51.39,0.7352923192791614,2603.020600166417,29.609826681516022,2603.020600166417,18037530.427333184,14669.904397490769,5073840.585944025,106742.40544538482,33339344.0,0.5562972510588929,1.2420765471574295
2021-06-11,6037.428571428572,6.0,51.39,0.7464110144241722,2887.1469094453387,32.08589706913213,2887.1469094453387,17855021.378679756,15896.649702638448,5076261.299883315,106776.60733422916,33518339.0,0.5752234378569523,1.2713388509003265
2021-06-12,6245.714285714285,14.0,51.39,0.9434209739253598,3226.9713601408,35.10302856151008,3226.9713601408,17616755.12585946,17391.458538364364,5078981.523046241,106815.04094201283,33752566.0,0.595616687123906,1.2988444569589301
2021-06-13,6437.857142857143,8.0,51.39,0.9720492533782008,3544.0108609906774,37.79396689905625,3544.0108609906774,17487832.884296026,18724.658106735627,5081525.392893946,106850.98288141507,33877743.0,0.6120386127556411,1.3248880639380434
2021-06-14,6745.0,10.0,51.39,0.7193516066454663,3893.4999567976106,40.72313122692526,3893.4999567976106,17373066.322883267,20175.884455223615,5084186.395874566,106888.57977657346,33988535.0,0.6281520531092482,1.3508453499557482
2021-06-15,7105.428571428572,15.0,51.39,0.7333790989712042,4289.686566258633,44.09908409641525,4289.686566258633,17215977.070510693,21848.467897826766,5087070.216907939,106929.324833158,34141230.0,0.644921070863815,1.3743666651700217
2021-06-16,7461.428571428572,12.0,51.39,0.7287357038672828,4663.380626349714,47.36862707853165,4663.380626349714,17037800.863947067,23468.33158318485,5089918.162548404,106969.56301196561,34315077.0,0.6595364154317425,1.390966557155572
2021-06-17,7862.142857142857,5.0,51.39,0.7233132543220262,4977.279868068473,50.29600452522307,4977.279868068473,16817370.814153213,24918.6726385461,5092625.632259557,107007.81642840804,34531452.0,0.6716495460167046,1.3981867967792425
2021-06-18,8185.285714285715,10.0,51.39,0.7309156533849517,5331.754544771946,53.53622156347253,5331.754544771946,16613572.44774496,26524.007066522106,5095551.347115595,107049.15339640279,34730842.0,0.684229275938512,1.4071132510182003
2021-06-19,8428.857142857143,19.0,51.39,0.9320846164881252,5716.787242277961,57.25032018249212,5716.787242277961,16344808.493648259,28364.12157478711,5098802.0928481035,107095.08267486903,34994669.0,0.6973270690362144,1.410849639409152
2021-06-20,8732.857142857143,22.0,51.39,0.9779747547773864,6141.682568439005,61.00477486845193,6141.682568439005,16197474.936591247,30224.23010903003,5102216.972448394,107143.33097513123,35136870.0,0.7094445743674705,1.422427563050762
2021-06-21,9270.857142857143,13.0,51.39,0.711198066228768,6517.504327213194,64.32033799857915,6517.504327213194,16067425.46378815,31866.89403496157,5105488.6881134035,107189.55653454852,35262103.0,0.7198283832205403,1.4316591457090024
2021-06-22,9900.857142857143,9.0,51.39,0.7237645486417417,6890.219200604366,67.67911803217473,6890.219200604366,15900441.649159059,33530.969360867035,5108777.627409011,107236.02544395185,35424239.0,0.73082166149146,1.4384175382808981
2021-06-23,10671.57142857143,6.0,51.39,0.7255456880676179,7299.6476558923805,71.28240463410536,7299.6476558923805,15717641.815166678,35316.18311897659,5112130.258425654,107283.39424372482,35602046.0,0.7436599949625748,1.4468588923979795
2021-06-24,11466.0,20.0,51.39,0.7231536252895903,7888.769260064293,76.26034069395712,7888.769260064293,15513536.965697965,37782.453755421535,5116018.810716847,107338.33499144243,35800077.0,0.7611003790778192,1.4615616332892665
2021-06-25,12341.57142857143,21.0,51.39,0.7270889914179388,8559.462880241717,81.71050933035745,8559.462880241717,15327929.52413547,40482.687488843105,5120101.108263754,107396.01313560327,35979249.0,0.7800588189356964,1.4800460117230303
2021-06-26,13250.0,9.0,51.39,0.9384341011490134,9169.80120571587,86.7949724366307,9169.80120571587,15104495.229859492,43001.735927858776,5124035.566778817,107451.60248518178,36196589.0,0.7983648088813873,1.4926980749729777
