date,area_code,area_name,population,cases,cases_7d,deaths,admissions,hospital_occupancy,vax_first_dose,vax_second_dose,vax_third_dose,vax_first_cum,vax_second_cum,workplace_pct_england,workplace_m,transit_pct_england,transit_m,retail_pct_england,residential_pct_england,workplace_pct_gb,stringency,c4_gatherings,c6_stay_home,c7_movement,h7_vaccine_policy
2021-01-04,E92000001,England,56550138,70920.0,56002.28571428572,759.0,3587.0,26626.0,27457.0,9038.0,4.0,1071238.0,30705.0,-44.899782121711944,0.5510021787828805,-56.444743852638595,0.4355525614736141,-51.06633804791699,18.045984132826238,-49.0,79.63,4.0,2.0,2.0,3.0
2021-01-05,E92000001,England,56550138,59600.0,53936.857142857145,823.0,3697.0,26467.0,56376.0,41185.0,5.0,1127614.0,71890.0,-47.03434679355732,0.5296565320644269,-58.69705002599739,0.4130294997400261,-59.46799180351812,19.682421087684247,-50.0,87.96,4.0,2.0,2.0,3.0
2021-01-06,E92000001,England,56550138,52752.0,52295.28571428572,829.0,3967.0,27727.0,85058.0,69907.0,8.0,1212672.0,141797.0,-47.21183076183076,0.5278816923816925,-58.82015455304929,0.411798454469507,-61.54340235787603,20.309673221515325,-49.0,87.96,4.0,2.0,2.0,3.0
2021-01-07,E92000001,England,56550138,48132.0,52339.28571428572,891.0,3849.0,28246.0,183722.0,68871.0,7.0,1396394.0,210668.0,-47.79540874979472,0.5220459125020529,-59.06481223454908,0.4093518776545092,-61.00405340273762,20.63796364454259,-50.0,87.96,4.0,2.0,2.0,3.0
2021-01-08,E92000001,England,56550138,43494.0,54427.142857142855,892.0,3549.0,29346.0,223621.0,52922.0,7.0,1620015.0,263590.0,-47.45497673216971,0.5254502326783028,-60.71290449316765,0.3928709550683235,-64.35723465942765,21.520102266154897,-49.0,87.96,4.0,2.0,2.0,3.0
2021-01-09,E92000001,England,56550138,36419.0,51711.57142857143,930.0,3718.0,29462.0,190683.0,55630.0,10.0,1810698.0,319220.0,-32.076151496326936,0.6792384850367306,-62.479099555415345,0.3752090044458466,-67.73243775392899,14.704659375712007,-33.0,87.96,4.0,2.0,2.0,3.0
2021-01-10,E92000001,England,56550138,33749.0,49295.142857142855,984.0,3571.0,30758.0,100426.0,39914.0,3.0,1911124.0,359134.0,-30.592771912947356,0.6940722808705264,-61.98155105128789,0.38018448948712114,-68.01208133971292,11.666866158532825,-31.0,87.96,4.0,2.0,2.0,3.0
2021-01-11,E92000001,England,56550138,53519.0,46809.28571428572,1008.0,3894.0,32070.0,104420.0,14864.0,5.0,2015544.0,373998.0,-47.33594767805294,0.5266405232194706,-58.65675055938214,0.4134324944061786,-58.528809056440636,19.114879710932343,-50.0,87.96,4.0,2.0,2.0,3.0
2021-01-12,E92000001,England,56550138,45968.0,44861.857142857145,1094.0,4134.0,32202.0,159891.0,9782.0,6.0,2175435.0,383780.0,-48.4026044455869,0.515973955544131,-58.30957784905153,0.4169042215094847,-59.86427461427461,19.72488140514456,-51.0,87.96,4.0,2.0,2.0,3.0
2021-01-13,E92000001,England,56550138,42303.0,43369.142857142855,1105.0,3840.0,32689.0,229656.0,6036.0,7.0,2405091.0,389816.0,-48.41922697185855,0.5158077302814146,-60.922412236885926,0.39077587763114074,-62.9902828165986,19.992312950207687,-50.0,87.96,4.0,2.0,2.0,3.0
2021-01-14,E92000001,England,56550138,39658.0,42158.57142857143,1096.0,3678.0,32925.0,260188.0,3607.0,5.0,2665279.0,393423.0,-50.386594756770194,0.496134052432298,-62.03862336493915,0.3796137663506085,-65.18661104976894,20.902649543439015,-53.0,87.96,4.0,2.0,2.0,3.0
2021-01-15,E92000001,England,56550138,37879.0,41356.42857142857,1104.0,3295.0,33362.0,300130.0,2240.0,4.0,2965409.0,395663.0,-49.13042956069272,0.5086957043930729,-60.2518557465926,0.397481442534074,-63.99308644571803,20.34133600317811,-51.0,87.96,4.0,2.0,2.0,3.0
2021-01-16,E92000001,England,56550138,28413.0,40212.71428571428,1175.0,3569.0,32923.0,260175.0,1270.0,4.0,3225584.0,396933.0,-34.33748149186746,0.6566251850813254,-64.71039107091738,0.35289608929082616,-69.78054589984416,14.818003925898662,-35.0,87.96,4.0,2.0,2.0,3.0
2021-01-17,E92000001,England,56550138,26976.0,39245.142857142855,1174.0,3424.0,33352.0,137127.0,785.0,1.0,3362711.0,397718.0,-30.833508272104762,0.6916649172789524,-59.688104293367445,0.4031189570663255,-66.98720636089057,10.634829984829985,-31.0,87.96,4.0,2.0,2.0,3.0
2021-01-18,E92000001,England,56550138,41935.0,37590.28571428572,1173.0,3711.0,34336.0,139425.0,966.0,1.0,3502136.0,398684.0,-48.64697094653235,0.5135302905346766,-58.0043929754456,0.41995607024554404,-59.10992618492618,18.323437673437674,-51.0,87.96,4.0,2.0,2.0,3.0
2021-01-19,E92000001,England,56550138,37055.0,36317.0,1255.0,3768.0,34015.0,271444.0,1304.0,4.0,3773580.0,399988.0,-49.60685581475055,0.5039314418524945,-60.176230640704325,0.3982376935929568,-61.971898423214206,19.53097092965514,-52.0,87.96,4.0,2.0,2.0,3.0
2021-01-20,E92000001,England,56550138,32679.0,34942.142857142855,1179.0,3679.0,33886.0,293562.0,1619.0,2.0,4067142.0,401607.0,-49.22541620173199,0.5077458379826801,-61.42172140724772,0.3857827859275228,-64.27104430657063,20.499098270150903,-51.0,87.96,4.0,2.0,2.0,3.0
2021-01-21,E92000001,England,56550138,29633.0,33510.0,1139.0,3237.0,33235.0,330551.0,1511.0,8.0,4397693.0,403118.0,-49.03268964628614,0.5096731035371387,-59.24663041636726,0.40753369583632737,-60.88860992808361,19.904639950692584,-51.0,87.96,4.0,2.0,2.0,3.0
2021-01-22,E92000001,England,56550138,27741.0,32061.714285714286,1128.0,3016.0,33412.0,431762.0,714.0,8.0,4829455.0,403832.0,-47.46993985546617,0.5253006014453383,-58.506213085160454,0.4149378691483955,-61.284391631760045,19.87240916977759,-49.0,87.96,4.0,2.0,2.0,3.0
2021-01-23,E92000001,England,56550138,20425.0,30920.571428571428,1069.0,2780.0,32614.0,429149.0,646.0,1.0,5258604.0,404478.0,-32.06095358507639,0.6793904641492361,-62.19371111344796,0.3780628888655204,-66.7731135985522,13.897459996144207,-33.0,87.96,4.0,2.0,2.0,3.0
2021-01-24,E92000001,England,56550138,15883.0,29335.85714285714,1042.0,2824.0,32907.0,178768.0,540.0,1.0,5437372.0,405018.0,-33.738186504853175,0.6626181349514683,-62.28214548609286,0.37717854513907145,-70.38006007962149,11.417369667369668,-34.0,87.96,4.0,2.0,2.0,3.0
2021-01-25,E92000001,England,56550138,27972.0,27341.14285714286,1077.0,2648.0,32938.0,177915.0,594.0,3.0,5615287.0,405612.0,-50.03593833067517,0.49964061669324833,-57.78723922276554,0.4221276077723446,-58.69481994613573,18.882046024151286,-52.0,87.96,4.0,2.0,2.0,3.0
2021-01-26,E92000001,England,56550138,25210.0,25649.0,969.0,2799.0,32337.0,212589.0,548.0,7.0,5827876.0,406160.0,-49.11994504845382,0.5088005495154617,-59.84293104556262,0.4015706895443738,-60.69946427841165,19.458406067616593,-51.0,87.96,4.0,2.0,2.0,3.0
2021-01-27,E92000001,England,56550138,23899.0,24394.714285714286,1013.0,2742.0,30846.0,220803.0,651.0,5.0,6048679.0,406811.0,-47.601506858963,0.52398493141037,-58.37893977367662,0.4162106022632338,-59.552021808600756,19.325719309929838,-50.0,87.96,4.0,2.0,2.0,3.0
2021-01-28,E92000001,England,56550138,22523.0,23379.0,1021.0,2719.0,30333.0,314833.0,1224.0,5.0,6363512.0,408035.0,-48.267164511901356,0.5173283548809864,-59.146761425708796,0.40853238574291206,-59.57967631783421,19.576517488359592,-50.0,87.96,4.0,2.0,2.0,3.0
2021-01-29,E92000001,England,56550138,20363.0,22325.0,947.0,2379.0,29359.0,447700.0,2312.0,8.0,6811212.0,410347.0,-46.81617662714154,0.5318382337285846,-57.33794348925929,0.4266205651074071,-59.3448927940156,19.441092679250573,-49.0,87.96,4.0,2.0,2.0,3.0
2021-01-30,E92000001,England,56550138,15524.0,21624.85714285714,833.0,2193.0,28571.0,437287.0,2367.0,13.0,7248499.0,412714.0,-32.09757211599317,0.6790242788400683,-64.08827809617283,0.35911721903827176,-66.68769933769934,14.175813221865853,-33.0,87.96,4.0,2.0,2.0,3.0
2021-01-31,E92000001,England,56550138,14138.0,21375.571428571428,812.0,2183.0,28112.0,266709.0,2413.0,3.0,7515208.0,415127.0,-29.482034485981856,0.7051796551401814,-59.656642480326695,0.40343357519673306,-64.56819248003458,10.548382481715814,-30.0,87.96,4.0,2.0,2.0,3.0
2021-02-01,E92000001,England,56550138,20765.0,20346.0,812.0,2347.0,28539.0,248800.0,1426.0,3.0,7764008.0,416553.0,-47.39375043410131,0.526062495658987,-55.364181432602486,0.4463581856739751,-55.597344906555435,17.594843898791268,-49.0,87.96,4.0,2.0,2.0,3.0
2021-02-02,E92000001,England,56550138,18193.0,19343.571428571428,764.0,2222.0,27397.0,281354.0,1351.0,9.0,8045362.0,417904.0,-48.81760659743116,0.5118239340256885,-58.51404472720262,0.4148595527279738,-59.38515504962873,19.258777187724558,-51.0,87.96,4.0,2.0,2.0,3.0
2021-02-03,E92000001,England,56550138,17948.0,18493.428571428572,786.0,2096.0,26374.0,345504.0,2395.0,3.0,8390866.0,420299.0,-46.999348896717315,0.5300065110328269,-58.10263961185014,0.4189736038814986,-58.821160856687165,19.030592360855522,-49.0,87.96,4.0,2.0,2.0,3.0
2021-02-04,E92000001,England,56550138,16717.0,17664.0,654.0,1907.0,25334.0,371529.0,2865.0,5.0,8762395.0,423164.0,-47.295373096688884,0.5270462690331111,-58.61539133381239,0.41384608666187606,-58.850118448802654,19.219522728733253,-49.0,87.96,4.0,2.0,2.0,3.0
2021-02-05,E92000001,England,56550138,14461.0,16820.85714285714,680.0,1757.0,24402.0,381153.0,1936.0,4.0,9143548.0,425100.0,-46.10383377181623,0.5389616622818377,-57.504651927020355,0.42495348072979644,-58.93645120311786,19.148055015160278,-48.0,87.96,4.0,2.0,2.0,3.0
2021-02-06,E92000001,England,56550138,10951.0,16167.57142857143,613.0,1679.0,23042.0,453222.0,680.0,3.0,9596770.0,425780.0,-29.956687902740537,0.7004331209725947,-62.660415899889585,0.3733958410011041,-65.04983960159399,13.403617727301938,-31.0,87.96,4.0,2.0,2.0,3.0
2021-02-07,E92000001,England,56550138,10457.0,15641.714285714286,569.0,1675.0,22991.0,215390.0,440.0,2.0,9812160.0,426220.0,-30.90545244229455,0.6909454755770545,-63.7573449941871,0.36242655005812896,-67.86781215860164,11.226942810276144,-32.0,87.96,4.0,2.0,2.0,3.0
2021-02-08,E92000001,England,56550138,14370.0,14728.142857142857,614.0,1739.0,23020.0,224409.0,1114.0,9.0,10036569.0,427334.0,-49.48792868924448,0.5051207131075552,-59.678499132446504,0.40321500867553495,-59.876936951936955,19.066373246636406,-52.0,87.96,4.0,2.0,2.0,3.0
2021-02-09,E92000001,England,56550138,12696.0,13942.857142857143,543.0,1531.0,22067.0,291502.0,2577.0,7.0,10328071.0,429911.0,-48.961217762094954,0.5103878223790504,-58.87744842876422,0.41122551571235777,-59.072757505652234,19.512851476009374,-52.0,87.96,4.0,2.0,2.0,3.0
2021-02-10,E92000001,England,56550138,12272.0,13132.0,544.0,1535.0,20926.0,319135.0,4350.0,5.0,10647206.0,434261.0,-47.30068265068265,0.5269931734931734,-58.11808191808192,0.4188191808191808,-58.24303036145141,19.277044154675732,-50.0,87.96,4.0,2.0,2.0,3.0
2021-02-11,E92000001,England,56550138,11637.0,12406.285714285714,513.0,1440.0,19983.0,375487.0,4388.0,11.0,11022693.0,438649.0,-47.03488329409382,0.5296511670590618,-57.90192541376752,0.4209807458623248,-56.77767335004177,19.294147811253072,-49.0,87.96,4.0,2.0,2.0,3.0
2021-02-12,E92000001,England,56550138,10986.0,11909.857142857143,460.0,1318.0,19009.0,415152.0,4115.0,7.0,11437845.0,442764.0,-46.097651292826725,0.5390234870717328,-57.68648150095518,0.4231351849904482,-57.4592040675374,19.51850108955372,-48.0,87.96,4.0,2.0,2.0,3.0
2021-02-13,E92000001,England,56550138,8025.0,11491.857142857143,435.0,1240.0,17694.0,424698.0,2291.0,10.0,11862543.0,445055.0,-29.938718364156962,0.7006128163584304,-62.50673274094327,0.3749326725905673,-62.41987622513938,13.398993988467673,-31.0,87.96,4.0,2.0,2.0,3.0
2021-02-14,E92000001,England,56550138,7781.0,11109.57142857143,440.0,1364.0,17787.0,180058.0,809.0,2.0,12042601.0,445864.0,-29.214605715921508,0.7078539428407848,-62.86299665247034,0.3713700334752965,-64.5017054582844,11.375020966687634,-30.0,87.96,4.0,2.0,2.0,3.0
2021-02-15,E92000001,England,56550138,12953.0,10907.142857142857,462.0,1322.0,17730.0,195728.0,1720.0,5.0,12238329.0,447584.0,-50.88856848155094,0.49111431518449056,-55.18679887364098,0.44813201126359015,-50.70317562554405,17.762754058806692,-53.0,87.96,4.0,2.0,2.0,3.0
2021-02-16,E92000001,England,56550138,11268.0,10703.142857142857,397.0,1311.0,17093.0,301885.0,3455.0,5.0,12540214.0,451039.0,-50.81743000339491,0.49182569996605086,-55.802951434530385,0.4419704856546961,-52.660134602239864,18.650719455982614,-52.0,87.96,4.0,2.0,2.0,3.0
2021-02-17,E92000001,England,56550138,10419.0,10438.42857142857,386.0,1233.0,16458.0,410794.0,4902.0,8.0,12951008.0,455941.0,-50.194469841399666,0.4980553015860033,-55.835998650472334,0.4416400134952767,-53.466374707164185,19.076398455345824,-51.0,87.96,4.0,2.0,2.0,3.0
2021-02-18,E92000001,England,56550138,10303.0,10247.857142857143,369.0,1149.0,15633.0,388992.0,5147.0,14.0,13340000.0,461088.0,-50.49549247049247,0.49504507529507524,-56.31571732361206,0.4368428267638794,-52.865022988707196,19.18517009306483,-52.0,87.96,4.0,2.0,2.0,3.0
2021-02-19,E92000001,England,56550138,9246.0,9999.285714285714,316.0,1068.0,15018.0,312738.0,4593.0,5.0,13652738.0,465681.0,-49.62684420842316,0.5037315579157684,-56.96134348108032,0.4303865651891968,-56.13925710416939,19.90452047952048,-51.0,87.96,4.0,2.0,2.0,3.0
2021-02-20,E92000001,England,56550138,7161.0,9875.857142857143,304.0,904.0,14316.0,305408.0,2925.0,4.0,13958146.0,468606.0,-27.639438907421365,0.7236056109257863,-58.76239257818205,0.41237607421817946,-60.93552430350675,12.77737364974207,-28.0,87.96,4.0,2.0,2.0,3.0
2021-02-21,E92000001,England,56550138,7033.0,9769.0,287.0,1008.0,14142.0,109755.0,2462.0,1.0,14067901.0,471068.0,-25.170814857656964,0.7482918514234304,-53.974609308819836,0.4602539069118017,-59.90902956692431,9.49753055586389,-26.0,87.96,4.0,2.0,2.0,3.0
2021-02-22,E92000001,England,56550138,10279.0,9387.0,241.0,980.0,14137.0,143345.0,5582.0,3.0,14211246.0,476650.0,-45.38922933791355,0.5461077066208645,-53.95911938938255,0.4604088061061745,-51.821399360873045,17.06599307125623,-47.0,86.11,4.0,2.0,2.0,3.0
2021-02-23,E92000001,England,56550138,8536.0,8996.714285714286,258.0,976.0,13489.0,278980.0,9967.0,8.0,14490226.0,486617.0,-45.37163791374317,0.5462836208625683,-54.74334086965666,0.45256659130343335,-52.63658636684952,17.56822621822622,-47.0,86.11,4.0,2.0,2.0,3.0
2021-02-24,E92000001,England,56550138,7621.0,8597.0,241.0,874.0,13007.0,396662.0,15107.0,10.0,14886888.0,501724.0,-44.5106329830014,0.554893670169986,-54.88658899579952,0.45113411004200477,-53.49293133766818,18.0138672730778,-46.0,86.11,4.0,2.0,2.0,3.0
2021-02-25,E92000001,England,56550138,6934.0,8115.714285714285,222.0,832.0,12449.0,434279.0,17485.0,10.0,15321167.0,519209.0,-44.73867178954899,0.5526132821045101,-53.47624816703764,0.46523751832962357,-51.374402205981156,17.70828528196949,-46.0,86.11,4.0,2.0,2.0,3.0
2021-02-26,E92000001,England,56550138,5883.0,7635.285714285715,197.0,718.0,11781.0,445455.0,16726.0,12.0,15766622.0,535935.0,-43.32332996762821,0.5667667003237179,-51.478581652265866,0.48521418347734135,-50.48298840535683,17.250623645360488,-45.0,86.11,4.0,2.0,2.0,3.0
2021-02-27,E92000001,England,56550138,4254.0,7220.0,197.0,624.0,11090.0,374634.0,15050.0,3.0,16141256.0,550985.0,-23.906517167043482,0.7609348283295652,-52.918555421187,0.47081444578813003,-55.289112073761196,10.807911971069865,-25.0,86.11,4.0,2.0,2.0,3.0
2021-02-28,E92000001,England,56550138,4112.0,6802.714285714285,201.0,662.0,10663.0,155860.0,9196.0,3.0,16297116.0,560181.0,-21.950934591724067,0.7804906540827593,-49.408229781913995,0.5059177021808601,-53.88041344620292,8.512349070682404,-23.0,86.11,4.0,2.0,2.0,3.0
2021-03-01,E92000001,England,56550138,6215.0,6222.142857142857,192.0,704.0,10765.0,144984.0,11709.0,11.0,16442100.0,571890.0,-44.19724237750554,0.5580275762249446,-52.5496963562753,0.474503036437247,-47.98435029882398,16.2508076718603,-46.0,86.11,4.0,2.0,2.0,3.0
2021-03-02,E92000001,England,56550138,5950.0,5852.714285714285,158.0,683.0,10121.0,170617.0,26887.0,15.0,16612717.0,598777.0,-44.3240061270763,0.556759938729237,-52.78894190604717,0.4721105809395283,-50.43239684292316,16.95520429862535,-46.0,86.11,4.0,2.0,2.0,3.0
2021-03-03,E92000001,England,56550138,5305.0,5521.857142857143,126.0,607.0,9594.0,227177.0,42061.0,9.0,16839894.0,640838.0,-43.93988485523573,0.5606011514476427,-54.34828110486006,0.4565171889513995,-53.02760572760573,17.71020908915646,-46.0,86.11,4.0,2.0,2.0,3.0
2021-03-04,E92000001,England,56550138,5011.0,5247.142857142857,130.0,596.0,9092.0,318705.0,41964.0,13.0,17158599.0,682802.0,-44.08064028239467,0.5591935971760533,-54.431865502918136,0.4556813449708187,-52.37917462654305,17.734059215638165,-46.0,86.11,4.0,2.0,2.0,3.0
2021-03-05,E92000001,England,56550138,4728.0,5082.142857142857,156.0,487.0,8594.0,384212.0,34240.0,13.0,17542811.0,717042.0,-42.392681782155464,0.5760731821784454,-52.48126756284651,0.4751873243715349,-52.50903162789128,17.782751751172803,-44.0,86.11,4.0,2.0,2.0,3.0
2021-03-06,E92000001,England,56550138,3832.0,5021.857142857143,129.0,528.0,8021.0,387355.0,20300.0,7.0,17930166.0,737342.0,-23.802217146076796,0.761977828539232,-55.230170268328166,0.4476982973167183,-56.53931068931069,11.590545127387234,-24.0,86.11,4.0,2.0,2.0,3.0
2021-03-07,E92000001,England,56550138,3677.0,4959.714285714285,115.0,461.0,7812.0,139821.0,8119.0,1.0,18069987.0,745461.0,-21.2283770323244,0.787716229676756,-51.40064745196324,0.48599352548036767,-55.416943144574724,8.816100257766925,-22.0,86.11,4.0,2.0,2.0,3.0
2021-03-08,E92000001,England,56550138,5818.0,4903.0,122.0,501.0,7847.0,166361.0,22221.0,9.0,18236348.0,767682.0,-41.18174452253399,0.5881825547746601,-48.489193993141356,0.5151080600685864,-45.679504851873276,14.71813917077075,-44.0,82.41,4.0,2.0,2.0,3.0
2021-03-09,E92000001,England,56550138,5488.0,4837.0,118.0,483.0,7451.0,175782.0,45559.0,12.0,18412130.0,813241.0,-40.37466412729571,0.5962533587270429,-46.66598021861179,0.5333401978138821,-47.105943325680165,14.588251368514527,-43.0,82.41,4.0,2.0,2.0,3.0
2021-03-10,E92000001,England,56550138,5222.0,4825.142857142857,99.0,494.0,6975.0,202490.0,65467.0,22.0,18614620.0,878708.0,-40.15138961103874,0.5984861038896125,-51.63181394628763,0.4836818605371237,-53.87437620858673,16.44531404268246,-42.0,82.41,4.0,2.0,2.0,3.0
2021-03-11,E92000001,England,56550138,4848.0,4801.857142857143,110.0,449.0,6687.0,136951.0,50082.0,30.0,18751571.0,928790.0,-39.60200160463319,0.6039799839536681,-49.455631356947144,0.5054436864305285,-50.871467713572976,15.874040141145404,-42.0,82.41,4.0,2.0,2.0,3.0
2021-03-12,E92000001,England,56550138,4767.0,4807.428571428572,84.0,386.0,6391.0,311402.0,62681.0,26.0,19062973.0,991471.0,-37.75651226616139,0.6224348773383861,-47.75078693236588,0.5224921306763413,-50.95295588102606,15.441084500295027,-40.0,82.41,4.0,2.0,2.0,3.0
2021-03-13,E92000001,England,56550138,3592.0,4773.142857142857,98.0,385.0,6072.0,470390.0,36229.0,11.0,19533363.0,1027700.0,-22.82404648632719,0.7717595351367281,-55.00636994584363,0.44993630054156375,-55.227816708957064,11.220171495171495,-23.0,80.56,4.0,2.0,2.0,3.0
2021-03-14,E92000001,England,56550138,3707.0,4777.428571428572,83.0,357.0,6039.0,224121.0,13199.0,14.0,19757484.0,1040899.0,-13.270987930198455,0.8672901206980155,-49.91593508830351,0.5008406491169648,-57.50135697635697,7.888568221901555,-14.0,80.56,4.0,2.0,2.0,3.0
2021-03-15,E92000001,England,56550138,5643.0,4752.428571428572,90.0,431.0,5976.0,318739.0,29885.0,9.0,20076223.0,1070784.0,-38.84131698386084,0.6115868301613916,-44.96921923106134,0.5503078076893866,-45.9810351928773,13.72869528132686,-41.0,78.7,4.0,2.0,2.0,3.0
2021-03-16,E92000001,England,56550138,4933.0,4673.142857142857,68.0,364.0,5664.0,371656.0,62780.0,12.0,20447879.0,1133564.0,-39.16739962441717,0.6083260037558282,-45.69497797524113,0.5430502202475886,-48.015269087637506,14.382840551261605,-41.0,78.7,4.0,2.0,2.0,3.0
2021-03-17,E92000001,England,56550138,5048.0,4648.285714285715,67.0,343.0,5397.0,388885.0,87372.0,30.0,20836764.0,1220936.0,-37.75746284255056,0.6224253715744944,-45.211930467193625,0.5478806953280637,-48.582918105286524,14.53645900882743,-40.0,78.7,4.0,2.0,2.0,4.0
2021-03-18,E92000001,England,56550138,4689.0,4625.571428571428,52.0,351.0,5083.0,457514.0,99199.0,46.0,21294278.0,1320135.0,-38.20929541543577,0.6179070458456424,-45.83401291690765,0.5416598708309235,-49.435835655572504,15.017864299443248,-40.0,78.7,4.0,2.0,2.0,4.0
2021-03-19,E92000001,England,56550138,4333.0,4563.571428571428,56.0,283.0,4841.0,541064.0,93352.0,46.0,21835342.0,1413487.0,-36.902033054664635,0.6309796694533536,-45.52298228087702,0.5447701771912299,-50.598344994836225,14.993879658353343,-39.0,78.7,4.0,2.0,2.0,4.0
2021-03-20,E92000001,England,56550138,3514.0,4552.428571428572,59.0,287.0,4589.0,695451.0,66851.0,17.0,22530793.0,1480338.0,-21.384872177854632,0.7861512782214537,-51.96669470879997,0.48033305291200035,-56.11294309978521,10.973437673437674,-22.0,78.7,4.0,2.0,2.0,4.0
2021-03-21,E92000001,England,56550138,4679.0,4691.285714285715,71.0,279.0,4492.0,294126.0,28475.0,43.0,22824919.0,1508813.0,-18.675804458699197,0.813241955413008,-48.48989008067955,0.5151010991932046,-54.47421029263134,8.43916854750188,-19.0,78.7,4.0,2.0,2.0,4.0
2021-03-22,E92000001,England,56550138,5400.0,4656.571428571428,60.0,294.0,4501.0,265366.0,61107.0,43.0,23090285.0,1569920.0,-37.59656714305837,0.6240343285694163,-43.34931764142291,0.5665068235857709,-43.911263152052626,13.352820717294401,-40.0,78.7,4.0,2.0,2.0,4.0
2021-03-23,E92000001,England,56550138,4566.0,4604.142857142857,48.0,295.0,4245.0,261952.0,129847.0,30.0,23352237.0,1699767.0,-37.93610153654013,0.6206389846345988,-44.54336117099275,0.5545663882900724,-46.54811329021855,13.907994052730894,-40.0,78.7,4.0,2.0,2.0,4.0
2021-03-24,E92000001,England,56550138,5321.0,4643.142857142857,36.0,277.0,4005.0,269906.0,199786.0,40.0,23622143.0,1899553.0,-36.88876704841617,0.6311123295158383,-44.660407574881255,0.5533959242511874,-47.234196213143576,14.172979944032575,-39.0,78.7,4.0,2.0,2.0,4.0
2021-03-25,E92000001,England,56550138,4674.0,4641.0,38.0,288.0,3763.0,283535.0,209007.0,50.0,23905678.0,2108560.0,-37.25325382869242,0.6274674617130758,-44.74749519486362,0.5525250480513638,-46.83119307592992,14.46782530335162,-40.0,78.7,4.0,2.0,2.0,4.0
2021-03-26,E92000001,England,56550138,3803.0,4565.285714285715,41.0,245.0,3712.0,320556.0,210464.0,39.0,24226234.0,2319024.0,-36.63009573272731,0.6336990426727269,-46.46760870708239,0.535323912929176,-50.04267434969189,15.283018297491983,-39.0,78.7,4.0,2.0,2.0,4.0
2021-03-27,E92000001,England,56550138,3136.0,4511.285714285715,32.0,217.0,3676.0,413644.0,218114.0,32.0,24639878.0,2537138.0,-20.79781373597163,0.7920218626402837,-50.831768815979345,0.4916823118402065,-53.80904206255084,10.457929497403182,-21.0,70.37,4.0,2.0,1.0,4.0
2021-03-28,E92000001,England,56550138,4477.0,4482.428571428572,27.0,221.0,3438.0,209920.0,87556.0,9.0,24849798.0,2624694.0,-20.81565189196768,0.7918434810803232,-53.186231604652654,0.46813768395347344,-57.603475325843746,9.277851777851778,-22.0,70.37,4.0,2.0,1.0,4.0
2021-03-29,E92000001,England,56550138,3422.0,4199.857142857143,28.0,206.0,3466.0,174291.0,123813.0,32.0,25024089.0,2748507.0,-40.11000164552796,0.5988999835447204,-42.53824318955898,0.5746175681044101,-40.03299799615589,12.855007419481105,-42.0,70.37,4.0,2.0,1.0,4.0
2021-03-30,E92000001,England,56550138,3135.0,3995.4285714285716,38.0,217.0,3283.0,169007.0,221919.0,52.0,25193096.0,2970426.0,-39.98197513986988,0.6001802486013013,-38.87304449936029,0.6112695550063971,-40.120731169415386,12.103602975971397,-42.0,70.37,4.0,2.0,1.0,4.0
2021-03-31,E92000001,England,56550138,3340.0,3712.4285714285716,37.0,225.0,3084.0,179676.0,320161.0,55.0,25372772.0,3290587.0,-39.64694985002003,0.6035305014997997,-39.80666015271279,0.6019333984728721,-40.42110944610945,12.913466504255977,-41.0,70.37,4.0,2.0,1.0,4.0
2021-04-01,E92000001,England,56550138,3067.0,3482.8571428571427,29.0,180.0,2928.0,119391.0,385755.0,61.0,25492163.0,3676342.0,-40.704620769094454,0.5929537923090555,-40.50214872846452,0.5949785127153548,-36.57189871531977,13.06184079078816,-42.0,70.37,4.0,2.0,1.0,4.0
2021-04-02,E92000001,England,56550138,2248.0,3260.714285714286,23.0,178.0,2784.0,68058.0,202662.0,20.0,25560221.0,3879004.0,-68.83787104708158,0.3116212895291842,-54.30126525521262,0.45698734744787384,-48.772334682861,21.17159638607007,-68.0,70.37,4.0,2.0,1.0,4.0
2021-04-03,E92000001,England,56550138,2121.0,3115.714285714286,27.0,179.0,2677.0,74522.0,146118.0,18.0,25634743.0,4025122.0,-26.99876510753704,0.7300123489246296,-47.248943746312165,0.5275105625368783,-54.51274498730639,8.96911538753644,-27.0,70.37,4.0,2.0,1.0,4.0
2021-04-04,E92000001,England,56550138,2042.0,2767.8571428571427,25.0,156.0,2672.0,26012.0,35936.0,3.0,25660755.0,4061058.0,-23.107726776147828,0.7689227322385217,-43.08888932704722,0.5691111067295278,-70.5942925495557,5.860109643442977,-23.0,70.37,4.0,2.0,1.0,4.0
2021-04-05,E92000001,England,56550138,2314.0,2609.5714285714284,12.0,188.0,2680.0,17335.0,46034.0,4.0,25678090.0,4107092.0,-75.03681278111102,0.24963187218888971,-61.53168980142664,0.38468310198573363,-46.79653270705902,22.805757692599798,-75.0,70.37,4.0,2.0,1.0,4.0
2021-04-06,E92000001,England,56550138,2756.0,2555.4285714285716,24.0,183.0,2588.0,50239.0,147729.0,39.0,25728329.0,4254821.0,-47.68593279689771,0.5231406720310229,-46.77240566451093,0.5322759433548907,-42.33185279632648,15.59537100326574,-50.0,70.37,4.0,2.0,1.0,4.0
